# SIMPLE  =                    T / Written by IDL:  Tue Dec  1 10:50:32 2009      
# BITPIX  =                  -32 / Number of bits per data pixel                  
# NAXIS   =                    2 / Number of data axes                            
# NAXIS1  =                 4121 /                                                
# NAXIS2  =                    3 /                                                
# DATE    = '2009-12-01'         / Creation UTC (CCCC-MM-DD) date of FITS header  
# XUNITS  = 'um      '           / Wavelength Units                               
# YUNITS  = 'Wm-2um-1'           / Flux Units                                     
# WAVETYPE= 'Vacuum  '           / Wavelength Type                                
# XTITLE  = '!7k !5(!7l!5m!N)'   / IDL X Title                                    
# YTITLE  = '!5f!D!7k!N!5 (W m!U-2!N !7l!5m!U-1!N)' / IDL Y Title                 
# OBJECT  = 'HD 45977'           /                                                
# SPTYPE  = 'K4 V    '           / Spectral Type                                  
# OBSMODE = 'SXD     '           / Spectroscopy Mode                              
# SXDUT   = '2003 Oct 16'        / UT date of SXD observations                    
# SXD_R   = '2000    '           / Resolving power for SXD mode                   
# MINWAVE =             0.813201 / Minimum wavelength (um)                        
# MAXWAVE =              2.41745 / Maximum wavelength (um)                        
# V       =        9.14000000000 / V magnitude                                    
# VERR    = 'NAN     '           / V magnitude error                              
# (B-V)   =        1.12000000000 / B-V color                                      
# (B-V)ERR= 'NAN     '           / B-V color error                                
# J       =        7.07900000000 / 2MASS J magnitude                              
# JERR    =      0.0240000000000 / 2MASS J magnitude error                        
# H       =        6.60100000000 / 2MASS H magnitude                              
# HERR    =      0.0340000000000 / 2MASS H magnitude error                        
# KS      =        6.40600000000 / 2MASS Ks magnitude                             
# KSERR   =      0.0180000000000 / 2MASS Ks magnitude error                       
# QFLAG   = 'AAA     '           / 2MASS quality flag                             
# FCBANDS = 'JHKs    '           / 2MASS bands used for absolute flux calibration 
# ABSFERR =      0.0132598000000 / Relative error in the absolute flux calibration
# RV      =        11.6572260000 / Measured radial velocity (km s-1)              
# (B-V)_0 =        1.00000000000 / Intrinsic Color                                
# E(B-V)  =       0.120000000000 / Color excess                                   
# COMMENT                                                                         
# COMMENT Please reference Rayner et al. (ApJS, 185, 289) if you use this         
# COMMENT spectrum.  The spectrum has been absolutely flux calibrated using       
# COMMENT 2MASS photometry and has been shifted to zero radial velocity.  For     
# COMMENT other pertinent information, please see Rayner et al. (ApJS, 185,       
# COMMENT 289).                                                                   
# COMMENT Missing data are denoted as -999.                                       
# END                                                                             
#=====================================================================
#Wavelength (microns)  Flux Density (W m-2 um-1)  Error (W m-2 um-1)
#=====================================================================
             0.840186                1.04484e-11         2.31155e-14
             0.840418                1.04495e-11         2.25973e-14
             0.840651                1.05591e-11         2.23157e-14
             0.840883                1.06534e-11         2.26233e-14
             0.841116                1.05938e-11         2.23064e-14
             0.841348                1.03571e-11         2.25812e-14
             0.841581                1.02527e-11         2.31008e-14
             0.841813                1.04272e-11         2.29062e-14
             0.842046                1.04172e-11         2.24789e-14
             0.842278                1.04012e-11         2.24042e-14
             0.842511                1.02129e-11         2.16725e-14
             0.842743                9.87274e-12         2.14034e-14
             0.842975                1.00507e-11         2.20086e-14
             0.843208                1.05332e-11         2.31729e-14
             0.843440                1.04716e-11         2.24992e-14
             0.843673                9.65617e-12         2.11662e-14
             0.843905                9.61385e-12         2.09078e-14
             0.844138                1.00604e-11         2.15870e-14
             0.844370                1.03756e-11         2.23982e-14
             0.844602                1.06433e-11         2.33032e-14
             0.844835                1.05741e-11         2.30033e-14
             0.845067                1.04809e-11         2.24513e-14
             0.845300                1.03373e-11         2.17057e-14
             0.845532                1.04100e-11         2.15453e-14
             0.845764                1.03812e-11         2.15714e-14
             0.845997                1.03885e-11         2.19124e-14
             0.846229                1.04878e-11         2.24757e-14
             0.846461                1.05410e-11         2.24466e-14
             0.846694                1.03252e-11         2.17225e-14
             0.846926                9.76953e-12         2.07831e-14
             0.847158                9.66711e-12         2.06183e-14
             0.847391                1.00846e-11         2.12113e-14
             0.847623                1.03652e-11         2.17487e-14
             0.847855                1.04157e-11         2.21589e-14
             0.848087                1.03521e-11         2.22787e-14
             0.848320                1.01752e-11         2.10057e-14
             0.848552                1.01718e-11         2.07988e-14
             0.848784                1.03061e-11         2.10946e-14
             0.849017                1.03338e-11         2.13242e-14
             0.849249                1.03147e-11         2.17928e-14
             0.849481                1.02429e-11         2.17811e-14
             0.849713                9.64319e-12         2.11062e-14
             0.849946                8.18980e-12         1.87213e-14
             0.850178                8.30748e-12         1.87958e-14
             0.850410                9.47054e-12         2.01812e-14
             0.850642                9.93618e-12         2.09990e-14
             0.850874                1.01816e-11         2.14763e-14
             0.851107                1.02528e-11         2.13754e-14
             0.851339                1.01411e-11         2.10145e-14
             0.851571                9.45412e-12         1.98374e-14
             0.851803                9.29997e-12         1.95822e-14
             0.852035                9.61177e-12         2.00080e-14
             0.852268                9.92838e-12         2.05925e-14
             0.852500                1.00398e-11         2.12762e-14
             0.852732                9.87523e-12         2.05308e-14
             0.852964                9.76355e-12         2.03313e-14
             0.853196                9.94211e-12         2.02999e-14
             0.853428                9.94092e-12         2.05383e-14
             0.853661                9.79240e-12         2.04358e-14
             0.853893                9.21349e-12         2.01271e-14
             0.854125                8.03300e-12         1.87552e-14
             0.854357                6.42536e-12         1.64244e-14
             0.854589                6.47267e-12         1.63274e-14
             0.854821                7.98454e-12         1.81245e-14
             0.855053                8.87335e-12         1.90820e-14
             0.855286                9.39839e-12         1.99073e-14
             0.855518                9.74138e-12         2.04520e-14
             0.855750                9.73738e-12         2.03218e-14
             0.855982                9.77326e-12         2.00096e-14
             0.856214                9.82849e-12         1.97856e-14
             0.856446                9.90618e-12         1.98353e-14
             0.856678                9.99174e-12         2.01154e-14
             0.856910                1.00083e-11         2.02766e-14
             0.857142                9.96591e-12         2.04373e-14
             0.857374                9.87770e-12         2.02576e-14
             0.857606                9.91916e-12         2.01301e-14
             0.857838                9.96752e-12         1.98656e-14
             0.858070                1.00888e-11         2.00972e-14
             0.858302                9.96211e-12         2.01219e-14
             0.858534                9.83800e-12         2.03326e-14
             0.858766                9.94017e-12         2.05190e-14
             0.858998                1.00608e-11         2.05225e-14
             0.859230                1.00927e-11         2.03174e-14
             0.859462                9.95650e-12         2.00046e-14
             0.859694                9.98920e-12         2.00216e-14
             0.859926                9.87520e-12         1.99284e-14
             0.860158                9.87261e-12         2.01167e-14
             0.860390                9.92827e-12         2.02903e-14
             0.860622                1.00488e-11         2.01548e-14
             0.860854                9.96506e-12         1.98641e-14
             0.861086                9.89031e-12         1.96674e-14
             0.861318                9.53127e-12         1.92126e-14
             0.861550                9.54094e-12         1.93266e-14
             0.861782                9.77114e-12         1.98496e-14
             0.862014                9.88820e-12         1.98840e-14
             0.862246                9.75219e-12         1.94550e-14
             0.862478                9.67267e-12         1.92920e-14
             0.862710                9.83510e-12         1.93113e-14
             0.862942                9.96637e-12         1.95334e-14
             0.863174                9.98253e-12         1.97390e-14
             0.863406                9.87090e-12         1.97141e-14
             0.863637                9.79651e-12         1.96082e-14
             0.863869                9.88442e-12         1.94280e-14
             0.864101                9.99782e-12         1.95668e-14
             0.864333                1.00103e-11         1.94254e-14
             0.864565                9.94227e-12         1.95768e-14
             0.864797                9.91519e-12         1.96732e-14
             0.865029                9.71054e-12         1.95989e-14
             0.865261                9.67593e-12         1.94673e-14
             0.865492                9.72568e-12         1.93638e-14
             0.865724                9.64548e-12         1.91377e-14
             0.865956                9.25077e-12         1.86831e-14
             0.866188                8.02069e-12         1.73061e-14
             0.866420                6.59140e-12         1.56910e-14
             0.866652                7.14277e-12         1.64645e-14
             0.866883                8.64652e-12         1.81847e-14
             0.867115                9.42780e-12         1.89545e-14
             0.867347                9.53968e-12         1.90524e-14
             0.867579                9.29355e-12         1.86813e-14
             0.867811                9.22583e-12         1.86807e-14
             0.868042                9.61164e-12         1.91651e-14
             0.868274                9.70558e-12         1.94298e-14
             0.868506                9.68886e-12         1.92690e-14
             0.868738                9.56998e-12         1.89949e-14
             0.868970                8.66707e-12         1.77851e-14
             0.869201                8.32747e-12         1.97074e-14
             0.869433                9.15598e-12         1.90143e-14
             0.869665                9.65588e-12         1.92008e-14
             0.869897                9.75118e-12         1.92668e-14
             0.870128                9.62999e-12         1.89481e-14
             0.870360                9.59846e-12         1.87512e-14
             0.870592                9.77274e-12         1.91094e-14
             0.870824                9.80339e-12         1.88944e-14
             0.871055                9.71291e-12         1.89872e-14
             0.871287                9.46045e-12         1.87806e-14
             0.871519                9.35702e-12         1.85943e-14
             0.871750                9.47787e-12         1.85828e-14
             0.871982                9.52573e-12         1.92871e-14
             0.872214                9.62712e-12         1.87779e-14
             0.872446                9.83569e-12         1.92709e-14
             0.872677                9.83231e-12         1.91098e-14
             0.872909                9.75836e-12         1.93012e-14
             0.873141                9.65125e-12         1.91362e-14
             0.873372                9.70315e-12         1.90542e-14
             0.873604                9.55696e-12         1.87796e-14
             0.873836                9.21816e-12         1.84009e-14
             0.874067                9.45649e-12         1.87062e-14
             0.874299                9.56500e-12         1.88980e-14
             0.874531                9.67385e-12         1.90788e-14
             0.874762                9.78410e-12         1.92275e-14
             0.874994                9.75793e-12         1.91338e-14
             0.875226                9.64906e-12         1.88653e-14
             0.875457                9.62750e-12         1.87559e-14
             0.875689                9.67889e-12         1.88700e-14
             0.875920                9.52793e-12         1.88476e-14
             0.876152                9.62749e-12         1.90462e-14
             0.876384                9.70259e-12         1.90145e-14
             0.876615                9.39721e-12         1.86045e-14
             0.876847                9.42768e-12         1.84698e-14
             0.877078                9.65065e-12         1.87330e-14
             0.877310                9.58713e-12         1.88535e-14
             0.877542                9.15803e-12         1.83969e-14
             0.877773                9.32150e-12         1.85887e-14
             0.878005                9.71015e-12         1.88984e-14
             0.878236                9.77674e-12         1.88371e-14
             0.878468                9.83482e-12         1.87481e-14
             0.878700                9.79564e-12         1.86523e-14
             0.878931                9.85971e-12         1.89275e-14
             0.879163                9.69802e-12         1.86551e-14
             0.879394                9.39272e-12         1.85404e-14
             0.879626                9.27469e-12         1.81207e-14
             0.879857                9.51028e-12         1.84263e-14
             0.880089                9.67489e-12         1.84962e-14
             0.880320                9.61574e-12         1.84708e-14
             0.880552                9.22268e-12         1.80404e-14
             0.880783                8.09391e-12         1.68530e-14
             0.881015                7.88207e-12         1.66081e-14
             0.881246                8.96516e-12         1.78964e-14
             0.881478                9.61647e-12         1.85007e-14
             0.881709                9.76128e-12         1.86883e-14
             0.881941                9.79391e-12         1.86184e-14
             0.882172                9.68452e-12         1.86561e-14
             0.882404                9.33755e-12         1.83006e-14
             0.882635                8.77245e-12         1.77758e-14
             0.882867                9.00877e-12         1.78291e-14
             0.883098                9.62411e-12         1.86312e-14
             0.883330                9.76169e-12         1.86025e-14
             0.883561                9.74448e-12         1.86521e-14
             0.883793                9.63778e-12         1.84727e-14
             0.884024                9.42752e-12         1.82712e-14
             0.884256                9.43606e-12         1.83602e-14
             0.884487                9.61982e-12         1.85772e-14
             0.884719                9.70224e-12         1.85209e-14
             0.884950                9.63467e-12         1.84952e-14
             0.885181                9.72231e-12         1.85470e-14
             0.885413                9.80204e-12         1.86809e-14
             0.885644                9.81087e-12         1.87608e-14
             0.885876                9.80323e-12         1.94339e-14
             0.886107                9.77468e-12         1.87568e-14
             0.886339                9.64237e-12         1.85784e-14
             0.886570                9.48945e-12         1.83209e-14
             0.886801                9.17403e-12         1.80119e-14
             0.887033                9.01575e-12         1.78015e-14
             0.887264                9.42466e-12         1.83516e-14
             0.887496                9.72786e-12         1.88427e-14
             0.887727                9.64661e-12         1.86601e-14
             0.887958                9.53622e-12         1.84604e-14
             0.888190                9.56618e-12         1.84579e-14
             0.888421                9.68769e-12         1.85404e-14
             0.888652                9.69565e-12         1.87227e-14
             0.888884                9.74435e-12         1.88101e-14
             0.889115                9.73884e-12         1.88359e-14
             0.889346                9.65360e-12         1.86433e-14
             0.889578                9.63737e-12         1.95236e-14
             0.889809                9.72801e-12         1.86921e-14
             0.890040                9.68899e-12         1.86117e-14
             0.890272                9.65495e-12         1.83917e-14
             0.890503                9.70554e-12         1.86799e-14
             0.890734                9.70577e-12         1.87570e-14
             0.890966                9.70392e-12         1.86945e-14
             0.891197                9.61319e-12         2.05888e-14
             0.891428                9.58699e-12         1.83278e-14
             0.891660                9.56914e-12         1.82691e-14
             0.891891                9.50758e-12         1.82535e-14
             0.892122                9.37859e-12         1.80254e-14
             0.892354                9.33390e-12         1.85138e-14
             0.892585                9.33071e-12         1.96244e-14
             0.892816                9.35675e-12         2.15700e-14
             0.893048                9.38273e-12         1.97508e-14
             0.893279                9.44132e-12         1.87139e-14
             0.893510                9.44122e-12         1.85980e-14
             0.893741                9.55574e-12         1.85919e-14
             0.893973                9.59611e-12         1.82645e-14
             0.894204                9.53672e-12         1.85808e-14
             0.894435                9.30606e-12         1.81160e-14
             0.894666                9.17650e-12         1.80031e-14
             0.894898                9.02425e-12         1.76852e-14
             0.895129                9.27934e-12         1.80759e-14
             0.895360                9.49965e-12         1.85376e-14
             0.895591                9.53873e-12         1.88656e-14
             0.895823                9.58084e-12         1.87899e-14
             0.896054                9.58130e-12         1.86564e-14
             0.896285                9.53622e-12         1.86941e-14
             0.896516                9.54675e-12         1.89727e-14
             0.896748                9.45318e-12         1.89233e-14
             0.896979                9.44753e-12         1.87179e-14
             0.897210                9.46714e-12         1.87665e-14
             0.897441                9.50060e-12         1.92519e-14
             0.897672                9.31053e-12         1.86072e-14
             0.897904                9.21830e-12         1.85035e-14
             0.898135                9.37369e-12         1.90432e-14
             0.898366                9.50958e-12         1.97067e-14
             0.898597                9.51460e-12         2.08271e-14
             0.898829                9.37073e-12         2.20483e-14
             0.899060                9.43798e-12         2.12930e-14
             0.899291                9.36659e-12         2.05616e-14
             0.899522                9.53210e-12         1.98974e-14
             0.899753                9.55685e-12         1.92145e-14
             0.899984                9.29133e-12         1.88499e-14
             0.900216                9.05589e-12         1.92792e-14
             0.900447                9.37787e-12         2.00066e-14
             0.900678                9.61843e-12         2.03249e-14
             0.900909                9.39752e-12         1.98199e-14
             0.901140                8.97455e-12         1.95929e-14
             0.901371                8.68084e-12         1.91146e-14
             0.901602                8.95203e-12         1.95889e-14
             0.901834                9.04184e-12         2.00832e-14
             0.902065                9.09647e-12         1.98299e-14
             0.902296                9.07752e-12         1.92759e-14
             0.902527                8.93859e-12         1.93511e-14
             0.902758                9.10755e-12         1.96015e-14
             0.902989                9.27497e-12         1.92464e-14
             0.903220                9.38742e-12         1.89159e-14
             0.903452                9.50214e-12         1.95135e-14
             0.903683                9.49801e-12         1.91995e-14
             0.903914                9.37062e-12         1.89212e-14
             0.904145                9.40080e-12         1.90504e-14
             0.904376                9.49662e-12         1.93928e-14
             0.904607                9.52716e-12         1.92660e-14
             0.904838                9.47167e-12         1.90932e-14
             0.905069                9.43676e-12         1.89491e-14
             0.905300                9.43198e-12         1.92022e-14
             0.905531                9.45797e-12         1.93514e-14
             0.905762                9.57267e-12         1.94313e-14
             0.905993                9.66235e-12         1.95499e-14
             0.906225                9.54964e-12         1.97111e-14
             0.906456                9.47707e-12         1.97648e-14
             0.906687                9.44322e-12         1.94854e-14
             0.906918                9.37572e-12         1.93086e-14
             0.907149                9.22246e-12         1.95491e-14
             0.907380                9.28508e-12         2.00116e-14
             0.907611                9.41185e-12         1.98112e-14
             0.907842                9.42255e-12         1.93348e-14
             0.908073                9.16918e-12         1.94705e-14
             0.908304                9.06400e-12         1.95735e-14
             0.908535                9.26712e-12         1.95069e-14
             0.908766                9.19446e-12         1.94828e-14
             0.908997                8.66722e-12         1.91154e-14
             0.909228                8.61119e-12         1.87599e-14
             0.909459                9.03841e-12         1.93268e-14
             0.909690                9.32292e-12         1.94903e-14
             0.909921                9.27101e-12         1.93011e-14
             0.910152                9.12861e-12         1.94098e-14
             0.910383                9.06604e-12         1.92502e-14
             0.910614                9.11341e-12         1.89717e-14
             0.910845                9.17100e-12         1.95477e-14
             0.911076                9.26901e-12         1.94924e-14
             0.911307                9.31781e-12         1.91146e-14
             0.911538                9.21181e-12         1.88840e-14
             0.911769                9.03108e-12         1.89873e-14
             0.912000                8.66206e-12         1.90129e-14
             0.912231                8.83389e-12         1.90364e-14
             0.912462                9.13254e-12         1.87100e-14
             0.912693                9.22918e-12         1.90145e-14
             0.912924                9.20472e-12         1.92999e-14
             0.913155                9.12930e-12         1.98237e-14
             0.913386                9.17901e-12         1.96931e-14
             0.913617                9.15961e-12         1.98372e-14
             0.913848                9.14994e-12         2.01675e-14
             0.914079                9.06828e-12         1.94972e-14
             0.914310                8.90860e-12         1.86790e-14
             0.914541                8.87206e-12         1.88383e-14
             0.914772                8.78047e-12         1.84616e-14
             0.915003                8.71693e-12         1.84456e-14
             0.915234                8.89485e-12         1.91126e-14
             0.915465                9.02087e-12         1.99384e-14
             0.915696                8.88107e-12         1.99806e-14
             0.915927                8.89408e-12         1.95169e-14
             0.916158                8.99510e-12         1.89125e-14
             0.916389                8.94571e-12         1.88330e-14
             0.916619                8.80827e-12         1.84623e-14
             0.916850                8.81461e-12         1.89373e-14
             0.917081                8.77605e-12         1.86620e-14
             0.917312                8.63748e-12         1.87467e-14
             0.917543                8.59294e-12         1.91633e-14
             0.917774                8.73447e-12         1.96677e-14
             0.918005                8.87425e-12         1.91742e-14
             0.918236                8.91324e-12         1.90357e-14
             0.918467                8.88863e-12         1.90716e-14
             0.918698                8.97113e-12         1.94146e-14
             0.918929                8.94212e-12         1.89463e-14
             0.919159                8.80814e-12         1.88296e-14
             0.919390                8.76924e-12         1.88386e-14
             0.919621                8.82993e-12         1.93110e-14
             0.919852                8.84113e-12         1.92817e-14
             0.920083                8.79207e-12         1.90560e-14
             0.920314                8.78866e-12         1.88187e-14
             0.920545                8.85156e-12         1.90884e-14
             0.920776                8.81851e-12         1.91176e-14
             0.921007                8.78396e-12         1.93288e-14
             0.921237                8.63255e-12         1.90143e-14
             0.921468                8.65870e-12         1.95605e-14
             0.921699                8.68927e-12         1.96074e-14
             0.921930                8.67433e-12         1.96909e-14
             0.922161                8.77572e-12         1.97957e-14
             0.922392                8.95754e-12         2.00892e-14
             0.922623                8.77919e-12         2.01028e-14
             0.922853                8.62485e-12         2.00755e-14
             0.923084                8.64362e-12         1.99869e-14
             0.923315                8.66270e-12         1.99956e-14
             0.923546                8.69888e-12         1.99672e-14
             0.923777                8.78261e-12         2.03439e-14
             0.924008                8.75464e-12         1.98755e-14
             0.924239                8.73725e-12         1.97204e-14
             0.924469                8.75681e-12         1.97149e-14
             0.924700                8.73265e-12         1.98683e-14
             0.924931                8.64132e-12         1.92983e-14
             0.925162                8.70240e-12         1.95695e-14
             0.925393                8.80392e-12         1.97675e-14
             0.925623                8.57491e-12         1.92438e-14
             0.925854                8.18929e-12         1.87210e-14
             0.926085                8.32280e-12         1.93507e-14
             0.926316                8.76100e-12         1.99492e-14
             0.926547                8.88592e-12         2.00588e-14
             0.926777                8.93498e-12         1.96468e-14
             0.927008                9.01157e-12         1.98780e-14
             0.927239                8.82776e-12         1.95031e-14
             0.927470                8.82142e-12         1.96165e-14
             0.927701                8.85707e-12         1.96375e-14
             0.927932                8.78808e-12         1.99210e-14
             0.928162                8.66098e-12         2.01416e-14
             0.928393                8.63371e-12         1.97298e-14
             0.928624                8.68146e-12         1.98439e-14
             0.928855                8.62232e-12         1.99000e-14
             0.929085                8.40565e-12         1.94245e-14
             0.929316                8.39168e-12         1.94437e-14
             0.929547                8.49571e-12         1.97427e-14
             0.929778                8.48903e-12         2.00221e-14
             0.930009                8.51999e-12         2.00959e-14
             0.930239                8.72805e-12         2.09278e-14
             0.930470                8.74738e-12         2.06301e-14
             0.930701                8.71514e-12         2.04276e-14
             0.930932                8.61018e-12         2.13358e-14
             0.931162                8.55435e-12         2.28813e-14
             0.931393                8.62819e-12         2.06678e-14
             0.931624                8.63483e-12         2.15414e-14
             0.931855                8.50274e-12         2.35328e-14
             0.932085                8.57952e-12         2.28571e-14
             0.932316                8.74566e-12         2.19295e-14
             0.932547                8.74448e-12         2.39337e-14
             0.932778                8.73083e-12         2.43740e-14
             0.933008                8.72699e-12         2.26171e-14
             0.933239                8.79345e-12         2.18569e-14
             0.933470                8.68634e-12         2.33472e-14
