# SIMPLE  =                    T / Written by IDL:  Tue Dec  1 10:49:00 2009      
# BITPIX  =                  -32 / Number of bits per data pixel                  
# NAXIS   =                    2 / Number of data axes                            
# NAXIS1  =                 4132 /                                                
# NAXIS2  =                    3 /                                                
# DATE    = '2009-12-01'         / Creation UTC (CCCC-MM-DD) date of FITS header  
# XUNITS  = 'um      '           / Wavelength Units                               
# YUNITS  = 'Wm-2um-1'           / Flux Units                                     
# WAVETYPE= 'Vacuum  '           / Wavelength Type                                
# XTITLE  = '!7k !5(!7l!5m!N)'   / IDL X Title                                    
# YTITLE  = '!5f!D!7k!N!5 (W m!U-2!N !7l!5m!U-1!N)' / IDL Y Title                 
# OBJECT  = 'HD 164349'          /                                                
# SPTYPE  = 'K0.5 IIb'           / Spectral Type                                  
# OBSMODE = 'SXD     '           / Spectroscopy Mode                              
# SXDUT   = '2003 Aug 05'        / UT date of SXD observations                    
# SXD_R   = '2000    '           / Resolving power for SXD mode                   
# MINWAVE =             0.811387 / Minimum wavelength (um)                        
# MAXWAVE =              2.41798 / Maximum wavelength (um)                        
# V       =        4.66900000000 / V magnitude                                    
# VERR    =      0.0150000000000 / V magnitude error                              
# (B-V)   =        1.25700000000 / B-V color                                      
# (B-V)ERR=      0.0110000000000 / B-V color error                                
# J       =        2.57400000000 / 2MASS J magnitude                              
# JERR    =       0.282000000000 / 2MASS J magnitude error                        
# H       =        2.03300000000 / 2MASS H magnitude                              
# HERR    =       0.208000000000 / 2MASS H magnitude error                        
# KS      =        1.93700000000 / 2MASS Ks magnitude                             
# KSERR   =       0.202000000000 / 2MASS Ks magnitude error                       
# QFLAG   = 'DCC     '           / 2MASS quality flag                             
# FCBANDS = 'JHKs    '           / 2MASS bands used for absolute flux calibration 
# ABSFERR =       0.128889000000 / Relative error in the absolute flux calibration
# RV      =        1.76789160000 / Measured radial velocity (km s-1)              
# (B-V)_0 =        1.10000000000 / Intrinsic Color                                
# E(B-V)  =       0.157000000000 / Color excess                                   
# COMMENT                                                                         
# COMMENT Please reference Rayner et al. (ApJS, 185, 289) if you use this         
# COMMENT spectrum.  The spectrum has been absolutely flux calibrated using       
# COMMENT 2MASS photometry and has been shifted to zero radial velocity.  For     
# COMMENT other pertinent information, please see Rayner et al. (ApJS, 185,       
# COMMENT 289).                                                                   
# COMMENT Missing data are denoted as -999.                                       
# END                                                                             
#=====================================================================
#Wavelength (microns)  Flux Density (W m-2 um-1)  Error (W m-2 um-1)
#=====================================================================
             0.811387                6.50369e-10         8.57244e-13
             0.811589                6.41239e-10         8.50160e-13
             0.811791                6.26383e-10         8.26461e-13
             0.811994                6.34431e-10         9.11557e-13
             0.812196                6.39991e-10         8.45045e-13
             0.812398                6.61518e-10         8.87031e-13
             0.812601                6.60280e-10         8.80890e-13
             0.812803                6.40498e-10         8.58281e-13
             0.813005                6.47098e-10         8.62519e-13
             0.813208                6.46478e-10         8.70978e-13
             0.813410                6.47104e-10         8.80867e-13
             0.813612                6.65010e-10         9.19620e-13
             0.813815                6.56411e-10         8.96659e-13
             0.814017                6.52026e-10         8.87737e-13
             0.814219                6.47842e-10         8.91818e-13
             0.814360                6.44316e-10         7.40836e-13
             0.814593                6.49413e-10         7.11985e-13
             0.814826                6.53388e-10         7.10688e-13
             0.815059                6.48932e-10         7.26847e-13
             0.815292                6.51561e-10         7.48593e-13
             0.815526                6.54753e-10         7.91526e-13
             0.815759                6.57216e-10         7.80666e-13
             0.815992                6.72080e-10         7.50825e-13
             0.816225                6.51034e-10         7.20109e-13
             0.816458                6.42187e-10         7.39015e-13
             0.816691                6.56247e-10         7.60311e-13
             0.816924                6.56624e-10         7.99112e-13
             0.817158                6.55393e-10         8.04852e-13
             0.817391                6.57227e-10         7.46371e-13
             0.817624                6.53587e-10         7.06518e-13
             0.817857                6.53788e-10         7.30232e-13
             0.818090                6.52730e-10         7.49320e-13
             0.818323                6.36259e-10         7.29528e-13
             0.818556                6.28082e-10         7.39152e-13
             0.818789                6.30952e-10         7.35316e-13
             0.819022                6.38297e-10         7.25783e-13
             0.819255                6.66521e-10         7.30029e-13
             0.819488                6.46045e-10         7.27736e-13
             0.819721                6.15258e-10         6.87394e-13
             0.819954                6.34314e-10         7.26377e-13
             0.820187                6.47205e-10         7.77885e-13
             0.820421                6.41530e-10         7.18949e-13
             0.820653                6.37105e-10         6.78974e-13
             0.820886                6.33251e-10         6.62964e-13
             0.821119                6.45491e-10         6.78547e-13
             0.821352                6.48192e-10         7.06334e-13
             0.821585                6.37255e-10         7.20816e-13
             0.821818                6.54559e-10         7.42504e-13
             0.822051                6.56468e-10         7.20534e-13
             0.822284                6.31959e-10         6.73604e-13
             0.822517                6.51337e-10         6.92907e-13
             0.822750                6.80709e-10         7.54535e-13
             0.822983                6.76126e-10         8.26363e-13
             0.823216                6.66985e-10         8.48770e-13
             0.823449                6.64555e-10         7.73893e-13
             0.823682                6.64551e-10         7.20856e-13
             0.823915                6.57411e-10         6.90875e-13
             0.824148                6.61211e-10         6.91161e-13
             0.824381                6.61397e-10         7.10979e-13
             0.824614                6.68530e-10         7.49475e-13
             0.824847                6.65758e-10         7.48233e-13
             0.825079                6.58249e-10         7.01618e-13
             0.825312                6.58834e-10         6.88825e-13
             0.825545                6.54345e-10         6.79440e-13
             0.825778                6.51972e-10         6.96708e-13
             0.826011                6.56167e-10         7.21121e-13
             0.826244                6.79126e-10         7.77166e-13
             0.826477                6.76221e-10         7.42801e-13
             0.826709                6.61367e-10         6.98932e-13
             0.826942                6.56250e-10         6.73408e-13
             0.827175                6.68272e-10         6.87940e-13
             0.827408                6.57483e-10         7.10832e-13
             0.827641                6.38562e-10         7.19658e-13
             0.827873                6.45075e-10         7.39006e-13
             0.828106                6.69728e-10         7.36635e-13
             0.828339                6.67593e-10         7.13169e-13
             0.828572                6.57841e-10         6.89274e-13
             0.828805                6.55525e-10         6.95876e-13
             0.829037                6.41958e-10         7.03846e-13
             0.829270                6.48028e-10         7.18211e-13
             0.829503                6.49688e-10         7.18815e-13
             0.829736                6.33817e-10         6.84123e-13
             0.829968                6.22289e-10         6.46880e-13
             0.830201                6.34702e-10         6.56963e-13
             0.830434                6.47735e-10         6.85186e-13
             0.830666                6.33171e-10         6.92622e-13
             0.830899                6.24605e-10         7.00065e-13
             0.831132                6.18392e-10         6.57109e-13
             0.831365                6.20424e-10         6.51351e-13
             0.831597                6.32707e-10         6.50561e-13
             0.831830                6.51407e-10         6.74816e-13
             0.832063                6.50143e-10         6.89856e-13
             0.832295                6.33078e-10         7.01243e-13
             0.832528                6.35616e-10         6.97689e-13
             0.832761                6.24636e-10         6.60348e-13
             0.832993                6.19002e-10         6.40268e-13
             0.833226                6.15354e-10         6.31266e-13
             0.833459                6.01184e-10         6.23055e-13
             0.833691                6.16676e-10         6.48966e-13
             0.833924                6.21563e-10         6.74366e-13
             0.834156                6.28463e-10         6.82050e-13
             0.834389                6.37350e-10         6.58705e-13
             0.834622                6.25468e-10         6.32516e-13
             0.834854                6.15589e-10         6.20140e-13
             0.835087                6.14101e-10         6.35252e-13
             0.835319                6.35278e-10         6.67085e-13
             0.835552                6.42541e-10         6.88421e-13
             0.835785                6.31732e-10         6.60442e-13
             0.836017                6.32576e-10         6.45887e-13
             0.836250                6.40163e-10         6.46497e-13
             0.836482                6.28499e-10         6.36932e-13
             0.836715                6.18222e-10         6.33289e-13
             0.836947                6.39538e-10         6.68249e-13
             0.837180                6.42067e-10         6.76315e-13
             0.837412                6.35832e-10         6.81523e-13
             0.837645                6.46050e-10         6.60203e-13
             0.837877                6.34808e-10         6.62994e-13
             0.838110                6.39148e-10         6.46650e-13
             0.838342                6.27428e-10         6.48522e-13
             0.838575                6.05430e-10         6.38198e-13
             0.838807                6.07180e-10         6.33433e-13
             0.839040                6.00742e-10         6.10623e-13
             0.839272                6.22945e-10         6.20242e-13
             0.839505                6.54310e-10         6.54875e-13
             0.839737                6.48550e-10         6.53080e-13
             0.839970                6.37119e-10         6.55391e-13
             0.840202                6.39911e-10         6.69319e-13
             0.840435                6.38583e-10         6.49915e-13
             0.840667                6.41459e-10         6.40597e-13
             0.840900                6.48373e-10         6.42196e-13
             0.841132                6.51483e-10         6.52946e-13
             0.841364                6.28578e-10         6.34990e-13
             0.841597                6.35670e-10         6.59565e-13
             0.841829                6.49733e-10         6.71681e-13
             0.842062                6.38058e-10         6.47794e-13
             0.842294                6.32985e-10         6.25642e-13
             0.842526                6.30141e-10         6.24877e-13
             0.842759                6.02946e-10         6.01349e-13
             0.842991                6.21105e-10         6.26955e-13
             0.843224                6.56839e-10         6.75932e-13
             0.843456                6.49405e-10         6.61882e-13
             0.843688                6.03522e-10         6.08174e-13
             0.843921                6.01172e-10         6.01713e-13
             0.844153                6.14270e-10         6.12261e-13
             0.844385                6.32192e-10         6.38098e-13
             0.844618                6.46256e-10         6.67198e-13
             0.844850                6.39751e-10         6.68248e-13
             0.845082                6.39438e-10         6.51177e-13
             0.845315                6.55837e-10         6.52096e-13
             0.845547                6.63452e-10         6.47567e-13
             0.845779                6.43790e-10         6.30214e-13
             0.846012                6.32884e-10         6.26973e-13
             0.846244                6.50411e-10         6.58529e-13
             0.846476                6.52389e-10         6.62212e-13
             0.846708                6.27728e-10         6.26901e-13
             0.846941                5.98664e-10         5.92923e-13
             0.847173                6.06779e-10         5.99147e-13
             0.847405                6.30202e-10         6.22375e-13
             0.847637                6.54979e-10         6.52729e-13
             0.847870                6.52773e-10         6.57180e-13
             0.848102                6.37521e-10         6.34270e-13
             0.848334                6.21434e-10         6.06672e-13
             0.848566                6.30762e-10         6.06073e-13
             0.848799                6.39784e-10         6.15831e-13
             0.849031                6.36705e-10         6.21307e-13
             0.849263                6.41343e-10         6.35962e-13
             0.849495                6.33285e-10         6.42551e-13
             0.849728                5.73326e-10         5.75800e-13
             0.849960                4.60061e-10         4.70470e-13
             0.850192                4.76668e-10         4.85325e-13
             0.850424                5.60398e-10         5.61853e-13
             0.850656                5.98144e-10         5.98917e-13
             0.850889                6.35617e-10         6.41618e-13
             0.851121                6.47395e-10         6.47792e-13
             0.851353                6.25755e-10         6.13762e-13
             0.851585                5.82947e-10         5.70061e-13
             0.851817                5.78734e-10         5.57817e-13
             0.852049                6.00566e-10         5.78269e-13
             0.852281                6.16012e-10         5.95901e-13
             0.852514                6.15718e-10         6.04755e-13
             0.852746                6.06121e-10         5.92560e-13
             0.852978                6.04400e-10         5.82316e-13
             0.853210                6.12597e-10         5.89831e-13
             0.853442                6.10733e-10         5.87428e-13
             0.853674                5.95087e-10         5.86698e-13
             0.853906                5.39999e-10         5.49912e-13
             0.854138                4.38552e-10         4.63040e-13
             0.854370                3.23477e-10         3.56397e-13
             0.854603                3.54363e-10         3.83952e-13
             0.854835                4.73248e-10         4.86700e-13
             0.855067                5.39529e-10         5.43346e-13
             0.855299                5.77542e-10         5.75084e-13
             0.855531                6.04573e-10         6.06762e-13
             0.855763                5.95676e-10         5.93237e-13
             0.855995                6.05627e-10         5.86453e-13
             0.856227                6.12325e-10         5.81431e-13
             0.856459                6.13740e-10         5.77792e-13
             0.856691                6.16871e-10         5.81880e-13
             0.856923                6.17451e-10         5.95971e-13
             0.857155                6.19359e-10         6.05004e-13
             0.857387                6.22603e-10         6.00786e-13
             0.857619                6.11862e-10         5.79509e-13
             0.857851                6.19622e-10         5.83903e-13
             0.858083                6.31922e-10         5.91683e-13
             0.858315                6.19774e-10         5.89966e-13
             0.858547                6.08138e-10         5.87849e-13
             0.858779                6.19519e-10         6.09287e-13
             0.859011                6.20801e-10         6.07080e-13
             0.859243                6.16838e-10         6.05098e-13
             0.859475                6.15577e-10         5.98609e-13
             0.859707                6.20312e-10         6.00819e-13
             0.859939                6.14251e-10         5.97558e-13
             0.860171                6.22713e-10         6.09173e-13
             0.860403                6.25677e-10         6.15260e-13
             0.860635                6.15299e-10         5.96909e-13
             0.860867                6.15497e-10         5.90184e-13
             0.861099                6.07687e-10         5.78286e-13
             0.861331                5.88008e-10         5.59039e-13
             0.861563                6.01053e-10         5.70300e-13
             0.861795                6.21800e-10         5.90302e-13
             0.862026                6.27839e-10         5.94122e-13
             0.862258                6.13545e-10         5.72159e-13
             0.862490                6.08104e-10         5.62974e-13
             0.862722                6.18443e-10         5.80245e-13
             0.862954                6.24962e-10         5.74372e-13
             0.863186                6.19048e-10         5.73771e-13
             0.863418                6.17954e-10         5.77944e-13
             0.863650                6.23158e-10         5.80986e-13
             0.863882                6.37589e-10         5.91024e-13
             0.864113                6.39639e-10         5.85354e-13
             0.864345                6.29513e-10         5.79834e-13
             0.864577                6.26513e-10         5.77870e-13
             0.864809                6.27817e-10         5.91433e-13
             0.865041                6.05398e-10         5.80397e-13
             0.865273                6.04779e-10         5.78322e-13
             0.865504                6.07565e-10         5.75430e-13
             0.865736                5.98466e-10         5.65441e-13
             0.865968                5.63457e-10         5.36809e-13
             0.866200                4.54901e-10         4.46789e-13
             0.866432                3.56636e-10         3.63143e-13
             0.866664                4.20749e-10         4.19413e-13
             0.866895                5.34892e-10         5.19715e-13
             0.867127                5.89092e-10         5.62290e-13
             0.867359                5.97099e-10         5.67082e-13
             0.867591                5.79591e-10         5.53171e-13
             0.867823                5.87510e-10         5.63185e-13
             0.868054                6.02048e-10         5.80042e-13
             0.868286                5.93352e-10         5.73271e-13
             0.868518                5.99562e-10         5.74413e-13
             0.868750                6.11071e-10         5.79780e-13
             0.868981                5.71523e-10         5.43777e-13
             0.869213                5.71411e-10         5.44557e-13
             0.869445                6.07153e-10         5.82145e-13
             0.869677                6.21270e-10         5.80225e-13
             0.869908                6.17973e-10         5.68364e-13
             0.870140                6.03688e-10         5.49760e-13
             0.870372                6.02041e-10         5.49462e-13
             0.870604                6.07938e-10         5.45547e-13
             0.870835                6.20343e-10         5.61286e-13
             0.871067                6.11223e-10         5.51956e-13
             0.871299                5.97829e-10         5.48719e-13
             0.871530                5.99462e-10         5.47779e-13
             0.871762                6.18144e-10         5.59676e-13
             0.871994                6.25584e-10         5.60721e-13
             0.872225                6.35012e-10         5.75402e-13
             0.872457                6.33385e-10         5.79808e-13
             0.872689                6.30893e-10         5.83077e-13
             0.872921                6.13803e-10         5.70212e-13
             0.873152                6.04800e-10         5.64770e-13
             0.873384                6.19204e-10         5.78163e-13
             0.873616                6.20797e-10         5.81878e-13
             0.873847                6.15382e-10         5.76816e-13
             0.874079                6.22591e-10         5.85504e-13
             0.874310                6.18959e-10         5.85784e-13
             0.874542                6.15930e-10         5.84994e-13
             0.874774                6.18558e-10         5.83027e-13
             0.875005                6.16516e-10         5.77857e-13
             0.875237                6.05573e-10         5.66420e-13
             0.875469                6.06015e-10         5.66668e-13
             0.875700                6.15444e-10         5.76771e-13
             0.875932                6.13618e-10         5.78202e-13
             0.876163                6.20661e-10         5.85126e-13
             0.876395                6.28424e-10         5.87198e-13
             0.876627                6.11293e-10         5.68636e-13
             0.876858                6.04508e-10         5.60734e-13
             0.877090                6.16392e-10         5.71181e-13
             0.877321                6.09052e-10         5.66849e-13
             0.877553                5.95363e-10         5.51005e-13
             0.877785                6.12953e-10         5.66709e-13
             0.878016                6.20101e-10         5.62548e-13
             0.878248                6.24539e-10         5.63606e-13
             0.878479                6.23905e-10         5.58178e-13
             0.878711                6.24819e-10         5.58614e-13
             0.878942                6.29545e-10         5.64798e-13
             0.879174                6.14689e-10         5.55539e-13
             0.879405                5.98496e-10         5.38082e-13
             0.879637                6.01994e-10         5.40842e-13
             0.879869                6.06500e-10         5.37687e-13
             0.880100                6.21432e-10         5.50777e-13
             0.880332                6.25871e-10         5.56078e-13
             0.880563                6.01103e-10         5.43485e-13
             0.880795                5.48363e-10         4.99196e-13
             0.881026                5.54290e-10         5.03412e-13
             0.881258                6.03000e-10         5.37217e-13
             0.881489                6.23453e-10         5.57454e-13
             0.881721                6.26019e-10         5.55649e-13
             0.881952                6.26485e-10         5.61317e-13
             0.882184                6.19940e-10         5.55391e-13
             0.882415                6.01178e-10         5.45401e-13
             0.882647                5.84723e-10         5.31292e-13
             0.882878                6.03162e-10         5.46852e-13
             0.883110                6.28597e-10         5.62448e-13
             0.883341                6.36904e-10         5.75381e-13
             0.883573                6.26068e-10         5.67143e-13
             0.883804                6.12441e-10         5.83509e-13
             0.884035                5.97324e-10         5.50334e-13
             0.884267                6.06175e-10         5.59525e-13
             0.884498                6.16154e-10         5.69505e-13
             0.884730                6.18565e-10         5.71274e-13
             0.884961                6.22768e-10         5.74854e-13
             0.885193                6.28922e-10         5.83018e-13
             0.885424                6.29198e-10         5.86709e-13
             0.885655                6.27948e-10         5.87044e-13
             0.885887                6.28690e-10         5.85962e-13
             0.886118                6.21278e-10         5.79111e-13
             0.886350                6.02036e-10         5.61784e-13
             0.886581                5.95769e-10         5.56752e-13
             0.886813                5.89790e-10         5.53272e-13
             0.887044                5.91939e-10         5.56486e-13
             0.887275                6.16201e-10         5.77244e-13
             0.887507                6.30289e-10         5.85946e-13
             0.887738                6.18472e-10         5.74068e-13
             0.887969                6.03177e-10         5.59840e-13
             0.888201                6.05363e-10         5.61776e-13
             0.888432                6.12947e-10         5.70230e-13
             0.888664                6.17902e-10         5.76499e-13
             0.888895                6.25024e-10         5.82429e-13
             0.889126                6.24241e-10         5.74757e-13
             0.889358                6.11722e-10         5.57889e-13
             0.889589                6.11707e-10         5.55364e-13
             0.889820                6.20462e-10         5.73939e-13
             0.890052                6.19938e-10         5.63482e-13
             0.890283                6.23442e-10         5.71218e-13
             0.890514                6.19464e-10         5.59805e-13
             0.890746                6.18118e-10         5.59068e-13
             0.890977                6.18132e-10         5.62497e-13
             0.891208                6.17078e-10         5.55553e-13
             0.891440                6.11236e-10         5.50135e-13
             0.891671                6.12592e-10         5.52069e-13
             0.891902                6.12920e-10         5.55880e-13
             0.892134                6.06344e-10         5.62448e-13
             0.892365                6.02751e-10         5.61199e-13
             0.892596                5.99431e-10         5.74509e-13
             0.892828                5.97370e-10         5.76422e-13
             0.893059                6.02515e-10         5.86098e-13
             0.893290                6.03369e-10         5.66785e-13
             0.893522                6.07443e-10         5.60471e-13
             0.893753                6.19687e-10         5.66286e-13
             0.893984                6.19172e-10         5.59735e-13
             0.894215                6.07742e-10         5.43709e-13
             0.894447                5.92137e-10         5.35048e-13
             0.894678                5.77162e-10         5.23518e-13
             0.894909                5.78592e-10         5.31961e-13
             0.895140                5.95694e-10         5.44927e-13
             0.895372                6.16331e-10         5.67662e-13
             0.895603                6.19811e-10         5.79563e-13
             0.895834                6.23285e-10         5.81855e-13
             0.896065                6.20528e-10         5.62979e-13
             0.896297                6.16807e-10         5.75801e-13
             0.896528                6.12744e-10         5.92314e-13
             0.896759                6.03660e-10         5.83853e-13
             0.896990                6.00438e-10         5.63089e-13
             0.897222                6.10744e-10         5.78279e-13
             0.897453                6.12259e-10         6.40801e-13
             0.897684                5.97545e-10         5.75387e-13
             0.897915                5.91124e-10         5.57062e-13
             0.898146                6.04044e-10         6.00230e-13
             0.898378                6.18966e-10         6.42667e-13
             0.898609                6.10621e-10         6.20698e-13
             0.898840                6.04913e-10         6.51930e-13
             0.899071                6.09780e-10         6.90798e-13
             0.899302                6.05916e-10         6.69872e-13
             0.899534                6.14965e-10         6.39906e-13
             0.899765                6.15671e-10         6.06758e-13
             0.899996                6.00200e-10         6.04398e-13
             0.900227                5.82350e-10         6.21003e-13
             0.900458                6.06319e-10         6.62671e-13
             0.900690                6.18348e-10         6.64582e-13
             0.900921                5.94088e-10         6.57462e-13
             0.901152                5.67107e-10         6.33419e-13
             0.901383                5.63537e-10         6.50306e-13
             0.901614                5.76289e-10         6.72918e-13
             0.901845                5.85674e-10         7.00822e-13
             0.902077                5.89203e-10         6.76782e-13
             0.902308                5.86153e-10         6.46034e-13
             0.902539                5.76906e-10         6.36486e-13
             0.902770                5.84114e-10         6.43317e-13
             0.903001                5.98812e-10         6.30559e-13
             0.903232                6.06807e-10         6.23785e-13
             0.903463                6.09928e-10         6.06006e-13
             0.903694                6.09088e-10         6.02140e-13
             0.903926                6.02305e-10         5.87897e-13
             0.904157                6.09109e-10         5.93409e-13
             0.904388                6.12925e-10         6.01557e-13
             0.904619                6.14047e-10         5.99105e-13
             0.904850                6.08726e-10         5.84378e-13
             0.905081                6.06431e-10         5.83029e-13
             0.905312                6.05756e-10         5.89995e-13
             0.905543                6.13513e-10         6.06068e-13
             0.905774                6.10939e-10         5.92494e-13
             0.906006                6.12499e-10         5.96763e-13
             0.906237                5.97596e-10         5.95214e-13
             0.906468                5.89383e-10         5.96147e-13
             0.906699                6.03368e-10         6.00418e-13
             0.906930                6.08807e-10         6.02530e-13
             0.907161                6.04214e-10         6.17045e-13
             0.907392                6.00291e-10         6.24234e-13
             0.907623                6.09266e-10         6.19441e-13
             0.907854                6.08840e-10         6.02835e-13
             0.908085                5.83953e-10         5.94382e-13
             0.908316                5.83561e-10         6.12717e-13
             0.908547                5.97295e-10         5.96266e-13
             0.908778                5.88066e-10         6.02358e-13
             0.909009                5.45250e-10         5.63165e-13
             0.909240                5.43715e-10         5.52652e-13
             0.909472                5.78181e-10         6.02016e-13
             0.909703                5.91260e-10         6.01175e-13
             0.909934                5.89845e-10         5.89292e-13
             0.910165                5.86727e-10         6.08527e-13
             0.910396                5.87014e-10         5.91723e-13
             0.910627                5.87710e-10         5.85709e-13
             0.910858                5.74382e-10         5.94264e-13
             0.911089                5.70936e-10         5.83252e-13
             0.911320                5.68952e-10         5.56383e-13
             0.911551                5.74954e-10         5.63049e-13
             0.911782                5.67396e-10         5.71097e-13
             0.912013                5.52851e-10         5.80789e-13
             0.912244                5.68880e-10         5.81463e-13
             0.912475                5.87931e-10         5.76652e-13
             0.912706                5.88028e-10         5.72297e-13
             0.912937                5.87424e-10         5.90859e-13
             0.913168                5.87594e-10         6.18621e-13
             0.913399                5.92410e-10         6.40436e-13
             0.913630                5.90794e-10         6.17700e-13
             0.913861                5.88049e-10         6.42893e-13
             0.914092                5.60966e-10         5.80382e-13
             0.914323                5.26413e-10         5.30315e-13
             0.914554                5.14457e-10         5.17219e-13
             0.914785                5.21716e-10         5.27008e-13
             0.915016                5.25996e-10         5.25653e-13
             0.915246                5.46313e-10         5.63728e-13
             0.915477                5.49714e-10         5.95938e-13
             0.915708                5.38902e-10         5.99571e-13
             0.915939                5.48773e-10         5.78886e-13
             0.916170                5.56419e-10         5.68359e-13
             0.916401                5.55133e-10         5.56420e-13
             0.916632                5.48438e-10         5.51865e-13
             0.916863                5.28882e-10         5.32920e-13
             0.917094                4.97540e-10         5.14870e-13
             0.917325                4.72983e-10         4.92509e-13
             0.917556                4.88337e-10         5.39284e-13
             0.917787                5.12052e-10         5.64625e-13
             0.918018                5.34157e-10         5.66270e-13
             0.918249                5.36673e-10         5.48945e-13
             0.918480                5.35323e-10         5.58174e-13
             0.918711                5.39165e-10         5.67682e-13
             0.918942                5.29553e-10         5.47734e-13
             0.919172                5.04558e-10         5.15319e-13
             0.919403                5.01580e-10         5.24086e-13
             0.919634                5.11699e-10         5.45652e-13
             0.919865                5.15559e-10         5.55070e-13
             0.920096                5.05502e-10         5.27749e-13
             0.920327                5.13409e-10         5.35415e-13
             0.920558                5.14829e-10         5.39759e-13
             0.920789                5.16783e-10         5.54812e-13
             0.921020                5.16836e-10         5.60299e-13
             0.921251                4.95770e-10         5.41599e-13
             0.921481                4.91606e-10         5.45386e-13
             0.921712                5.13065e-10         5.96028e-13
             0.921943                5.06344e-10         5.92021e-13
             0.922174                5.18337e-10         6.04137e-13
             0.922405                5.44232e-10         6.39592e-13
             0.922636                5.17988e-10         6.32086e-13
             0.922867                5.07839e-10         6.44166e-13
             0.923098                5.17589e-10         6.55561e-13
             0.923329                5.04544e-10         6.30660e-13
             0.923559                5.20429e-10         6.47393e-13
             0.923790                5.26525e-10         6.41377e-13
             0.924021                5.19506e-10         6.29171e-13
             0.924252                5.06889e-10         5.93406e-13
             0.924483                5.12783e-10         5.93155e-13
             0.924714                5.22107e-10         5.98503e-13
             0.924945                5.14941e-10         5.82244e-13
             0.925175                5.15273e-10         5.69670e-13
             0.925406                5.26974e-10         5.85575e-13
             0.925637                5.18059e-10         6.10453e-13
             0.925868                5.06050e-10         5.53801e-13
             0.926099                5.09006e-10         5.65632e-13
             0.926330                5.25133e-10         5.92160e-13
             0.926560                5.24693e-10         5.79491e-13
             0.926791                5.40408e-10         5.89991e-13
             0.927022                5.42171e-10         5.78129e-13
             0.927253                5.27733e-10         5.71783e-13
             0.927484                5.30520e-10         5.78337e-13
             0.927715                5.41075e-10         5.85175e-13
             0.927945                5.27442e-10         5.84269e-13
             0.928176                5.16856e-10         5.91275e-13
             0.928407                5.25050e-10         5.82065e-13
             0.928638                5.36776e-10         5.99445e-13
             0.928869                5.14031e-10         5.83777e-13
             0.929099                4.97006e-10         5.58114e-13
             0.929330                5.18091e-10         5.73922e-13
             0.929561                5.32725e-10         6.09468e-13
             0.929792                4.99555e-10         5.83088e-13
             0.930023                4.99502e-10         5.92703e-13
             0.930253                5.26370e-10         6.27921e-13
             0.930484                5.45212e-10         6.48287e-13
             0.930715                5.25938e-10         6.03202e-13
             0.930946                5.04384e-10         6.18721e-13
             0.931177                5.14469e-10         6.66873e-13
             0.931407                5.27817e-10         6.30626e-13
             0.931638                5.24875e-10         6.48314e-13
             0.931869                5.23702e-10         7.54489e-13
             0.932100                5.21130e-10         7.02761e-13
             0.932330                5.31990e-10         6.70850e-13
             0.932561                5.15752e-10         7.22949e-13
             0.932792                5.19742e-10         7.76497e-13
             0.933023                5.27258e-10         6.83273e-13
             0.933254                5.49090e-10         6.87341e-13
             0.933484                5.51896e-10         7.62448e-13
             0.933715                5.44947e-10         8.90231e-13
             0.933946                5.38227e-10         7.83322e-13
             0.934177                5.32570e-10         7.63022e-13
             0.934407                5.30964e-10         8.42292e-13
             0.934638                5.55867e-10         1.10582e-12
             0.934869                5.54375e-10         8.34666e-13
             0.935100                5.40329e-10         6.52617e-13
             0.935214                5.25409e-10         5.50786e-13
             0.935486                5.14345e-10         6.27624e-13
             0.935757                5.10298e-10         6.53351e-13
             0.936029                4.90124e-10         6.14576e-13
             0.936301                5.04126e-10         5.44776e-13
             0.936573                5.23652e-10         5.46507e-13
             0.936844                5.22446e-10         6.27886e-13
             0.937116                5.02420e-10         6.18624e-13
             0.937388                4.96766e-10         6.04470e-13
             0.937660                5.11092e-10         5.17818e-13
             0.937931                5.34858e-10         5.79117e-13
             0.938203                5.31054e-10         6.95543e-13
