# SIMPLE  =                    T / Written by IDL:  Tue Dec  1 10:46:23 2009      
# BITPIX  =                  -32 / Number of bits per data pixel                  
# NAXIS   =                    2 / Number of data axes                            
# NAXIS1  =                 7621 /                                                
# NAXIS2  =                    3 /                                                
# DATE    = '2009-12-01'         / Creation UTC (CCCC-MM-DD) date of FITS header  
# XUNITS  = 'um      '           / Wavelength Units                               
# YUNITS  = 'Wm-2um-1'           / Flux Units                                     
# WAVETYPE= 'Vacuum  '           / Wavelength Type                                
# XTITLE  = '!7k !5(!7l!5m!N)'   / IDL X Title                                    
# YTITLE  = '!5f!D!7k!N!5 (W m!U-2!N !7l!5m!U-1!N)' / IDL Y Title                 
# OBJECT  = 'HD 179821'          /                                                
# SPTYPE  = 'G4 O-Ia '           / Spectral Type                                  
# OBSMODE = 'SXD and LXD2.1'     / Spectroscopy Mode                              
# SXDUT   = '2001 Oct 11'        / UT date of SXD observations                    
# LXDUT   = '2005 Aug 26'        / UT date of LXD observations                    
# SXD_R   = '2000    '           / Resolving power for SXD mode                   
# LXD_R   = '2500    '           / Resolving power for LXD mode                   
# MINWAVE =             0.807451 / Minimum wavelength (um)                        
# MAXWAVE =              5.03348 / Maximum wavelength (um)                        
# V       =        8.14500000000 / V magnitude                                    
# VERR    = 'NAN     '           / V magnitude error                              
# (B-V)   =        1.55500000000 / B-V color                                      
# (B-V)ERR= 'NAN     '           / B-V color error                                
# J       =        5.37100000000 / 2MASS J magnitude                              
# JERR    =      0.0230000000000 / 2MASS J magnitude error                        
# H       =        4.99800000000 / 2MASS H magnitude                              
# HERR    =      0.0230000000000 / 2MASS H magnitude error                        
# KS      =        4.72800000000 / 2MASS Ks magnitude                             
# KSERR   =      0.0200000000000 / 2MASS Ks magnitude error                       
# QFLAG   = 'AAA     '           / 2MASS quality flag                             
# FCBANDS = 'JHKs    '           / 2MASS bands used for absolute flux calibration 
# ABSFERR =      0.0126181000000 / Relative error in the absolute flux calibration
# RV      =        121.677930000 / Measured radial velocity (km s-1)              
# (B-V)_0 =       0.960000000000 / Intrinsic Color                                
# E(B-V)  =       0.595000000000 / Color excess                                   
# COMMENT                                                                         
# COMMENT Please reference Rayner et al. (ApJS, 185, 289) if you use this         
# COMMENT spectrum.  The spectrum has been absolutely flux calibrated using       
# COMMENT 2MASS photometry and has been shifted to zero radial velocity.  For     
# COMMENT other pertinent information, please see Rayner et al. (ApJS, 185,       
# COMMENT 289).                                                                   
# COMMENT Missing data are denoted as -999.                                       
# END                                                                             
#=====================================================================
#Wavelength (microns)  Flux Density (W m-2 um-1)  Error (W m-2 um-1)
#=====================================================================
             0.826676                7.34977e-11         1.79067e-13
             0.826908                7.36208e-11         1.83560e-13
             0.827141                7.37268e-11         1.93376e-13
             0.827374                7.35987e-11         1.98329e-13
             0.827606                7.38637e-11         1.89850e-13
             0.827839                7.38498e-11         1.84025e-13
             0.828071                7.34642e-11         1.79790e-13
             0.828304                7.30895e-11         1.78382e-13
             0.828537                7.31476e-11         1.81799e-13
             0.828769                7.22614e-11         1.87774e-13
             0.829002                7.11787e-11         1.86613e-13
             0.829235                7.20015e-11         1.82037e-13
             0.829467                7.29212e-11         1.78599e-13
             0.829700                7.39405e-11         1.78341e-13
             0.829932                7.37234e-11         1.78838e-13
             0.830165                7.25843e-11         1.82463e-13
             0.830397                7.40141e-11         1.89944e-13
             0.830630                7.32407e-11         1.85450e-13
             0.830863                7.17996e-11         1.77375e-13
             0.831095                7.36475e-11         1.80681e-13
             0.831328                7.48122e-11         1.78700e-13
             0.831560                7.19722e-11         1.77536e-13
             0.831793                7.23184e-11         1.81022e-13
             0.832025                7.54386e-11         1.93063e-13
             0.832258                7.54043e-11         1.88340e-13
             0.832490                7.13562e-11         1.73732e-13
             0.832723                7.02046e-11         1.71320e-13
             0.832955                7.22633e-11         1.74165e-13
             0.833188                7.38139e-11         1.84659e-13
             0.833420                6.96822e-11         1.82793e-13
             0.833653                6.29289e-11         1.64419e-13
             0.833885                6.69449e-11         1.68832e-13
             0.834118                7.56159e-11         1.79608e-13
             0.834350                7.62562e-11         1.79091e-13
             0.834583                7.24646e-11         1.75031e-13
             0.834815                6.86170e-11         1.68669e-13
             0.835047                7.29163e-11         1.82116e-13
             0.835280                7.79948e-11         1.89580e-13
             0.835512                7.85375e-11         1.86173e-13
             0.835745                7.62230e-11         1.78390e-13
             0.835977                7.03210e-11         1.68863e-13
             0.836210                6.81881e-11         1.65147e-13
             0.836442                7.37066e-11         1.79590e-13
             0.836674                7.82669e-11         1.91747e-13
             0.836907                7.95820e-11         1.89430e-13
             0.837139                7.82953e-11         1.83478e-13
             0.837372                7.43934e-11         1.78706e-13
             0.837604                6.79704e-11         1.63541e-13
             0.837836                6.85449e-11         1.65146e-13
             0.838069                7.51653e-11         1.81452e-13
             0.838301                7.95872e-11         1.91540e-13
             0.838534                8.01982e-11         1.87295e-13
             0.838766                7.88037e-11         1.83191e-13
             0.838998                7.49957e-11         1.77521e-13
             0.839231                7.00253e-11         1.69054e-13
             0.839463                6.62840e-11         1.63853e-13
             0.839695                7.00536e-11         1.71784e-13
             0.839928                7.65894e-11         1.83645e-13
             0.840160                7.97302e-11         1.84357e-13
             0.840392                8.04626e-11         1.83486e-13
             0.840624                8.05186e-11         1.83509e-13
             0.840857                7.99617e-11         1.84659e-13
             0.841089                7.70225e-11         1.84858e-13
             0.841321                7.10083e-11         1.75266e-13
             0.841554                6.52640e-11         1.59897e-13
             0.841786                6.88245e-11         1.63646e-13
             0.842018                7.56437e-11         1.73525e-13
             0.842251                7.83232e-11         1.78875e-13
             0.842483                7.91975e-11         1.81892e-13
             0.842715                7.93783e-11         1.86478e-13
             0.842947                8.02198e-11         1.87688e-13
             0.843180                7.98827e-11         1.84265e-13
             0.843412                7.85313e-11         1.78467e-13
             0.843644                7.47807e-11         1.71202e-13
             0.843876                6.74308e-11         1.60175e-13
             0.844109                6.48935e-11         1.57667e-13
             0.844341                7.16888e-11         1.73107e-13
             0.844573                7.26777e-11         1.73234e-13
             0.844805                6.23710e-11         1.50759e-13
             0.845037                6.44582e-11         1.53317e-13
             0.845270                7.68142e-11         1.74045e-13
             0.845502                7.96041e-11         1.79264e-13
             0.845734                8.05155e-11         1.83652e-13
             0.845966                8.05101e-11         1.87592e-13
             0.846198                7.98229e-11         1.82119e-13
             0.846430                7.71169e-11         1.74848e-13
             0.846663                7.16026e-11         1.63021e-13
             0.846895                6.40451e-11         1.51430e-13
             0.847127                6.54129e-11         1.54115e-13
             0.847359                7.31748e-11         1.70125e-13
             0.847591                7.79438e-11         1.79329e-13
             0.847823                8.02120e-11         1.80382e-13
             0.848056                8.11245e-11         1.78774e-13
             0.848288                8.18908e-11         1.80349e-13
             0.848520                8.11124e-11         1.78373e-13
             0.848752                8.12458e-11         1.81957e-13
             0.848984                8.05102e-11         1.83457e-13
             0.849216                7.91800e-11         1.79857e-13
             0.849448                7.74335e-11         1.74774e-13
             0.849680                7.21310e-11         1.64343e-13
             0.849912                5.63574e-11         1.36077e-13
             0.850145                4.87448e-11         1.23964e-13
             0.850377                5.57554e-11         1.37147e-13
             0.850609                6.28324e-11         1.59223e-13
             0.850841                7.17901e-11         1.67475e-13
             0.851073                7.70340e-11         1.71690e-13
             0.851305                7.94363e-11         1.75132e-13
             0.851537                7.92195e-11         1.73668e-13
             0.851769                7.91499e-11         1.74244e-13
             0.852001                8.11185e-11         1.80498e-13
             0.852233                8.23702e-11         1.83443e-13
             0.852465                8.19503e-11         1.80303e-13
             0.852697                8.10024e-11         1.78958e-13
             0.852929                8.00546e-11         1.74568e-13
             0.853161                7.99771e-11         1.74192e-13
             0.853393                7.88264e-11         1.75889e-13
             0.853625                7.54558e-11         1.72896e-13
             0.853857                6.67830e-11         1.57049e-13
             0.854089                5.53000e-11         1.39220e-13
             0.854321                4.13179e-11         1.08880e-13
             0.854553                3.65773e-11         9.97223e-14
             0.854785                4.58105e-11         1.16350e-13
             0.855017                5.71079e-11         1.37176e-13
             0.855249                6.62757e-11         1.54982e-13
             0.855481                7.31092e-11         1.70576e-13
             0.855713                7.53587e-11         1.66236e-13
             0.855945                7.58962e-11         1.64399e-13
             0.856177                7.73866e-11         1.67139e-13
             0.856409                7.85083e-11         1.69370e-13
             0.856641                7.81095e-11         1.70515e-13
             0.856873                7.58579e-11         1.66344e-13
             0.857105                7.58447e-11         1.64677e-13
             0.857337                7.87938e-11         1.68192e-13
             0.857569                7.98804e-11         1.69987e-13
             0.857800                7.96983e-11         1.70362e-13
             0.858032                7.95995e-11         1.72359e-13
             0.858264                7.96371e-11         1.74794e-13
             0.858496                7.84805e-11         1.73132e-13
             0.858728                7.63569e-11         1.67348e-13
             0.858960                7.57246e-11         1.64968e-13
             0.859192                7.65723e-11         1.66101e-13
             0.859424                7.34292e-11         1.61639e-13
             0.859656                6.73492e-11         1.52489e-13
             0.859887                6.13260e-11         1.43209e-13
             0.860119                5.96662e-11         1.39020e-13
             0.860351                6.63076e-11         1.49068e-13
             0.860583                7.29937e-11         1.59312e-13
             0.860815                7.50370e-11         1.62868e-13
             0.861047                7.61140e-11         1.64478e-13
             0.861279                7.60746e-11         1.65918e-13
             0.861510                7.63401e-11         1.64671e-13
             0.861742                7.64679e-11         1.63633e-13
             0.861974                7.65823e-11         1.62246e-13
             0.862206                7.67743e-11         1.61384e-13
             0.862438                7.74930e-11         1.61481e-13
             0.862670                7.67921e-11         1.61476e-13
             0.862901                7.43601e-11         1.58648e-13
             0.863133                7.07087e-11         1.59546e-13
             0.863365                7.25897e-11         1.54743e-13
             0.863597                7.65678e-11         1.61550e-13
             0.863829                7.82910e-11         1.63536e-13
             0.864060                7.89709e-11         1.65941e-13
             0.864292                7.90418e-11         1.66576e-13
             0.864524                7.88044e-11         1.68676e-13
             0.864756                7.89854e-11         1.76823e-13
             0.864987                7.64175e-11         1.65466e-13
             0.865219                7.57989e-11         1.62525e-13
             0.865451                7.64367e-11         1.63874e-13
             0.865683                7.25162e-11         1.57922e-13
             0.865914                6.62163e-11         1.48143e-13
             0.866146                5.79415e-11         1.34739e-13
             0.866378                4.43043e-11         1.10570e-13
             0.866610                4.26262e-11         1.06932e-13
             0.866841                5.60836e-11         1.29432e-13
             0.867073                6.63814e-11         1.47164e-13
             0.867305                7.02438e-11         1.54273e-13
             0.867537                7.36664e-11         1.61126e-13
             0.867768                7.57993e-11         1.65928e-13
             0.868000                7.27443e-11         1.57932e-13
             0.868232                6.40885e-11         1.41408e-13
             0.868463                6.04546e-11         1.34764e-13
             0.868695                6.20644e-11         1.37542e-13
             0.868927                6.43238e-11         1.40001e-13
             0.869158                6.89153e-11         1.48609e-13
             0.869390                7.36186e-11         1.54913e-13
             0.869622                7.15328e-11         1.50845e-13
             0.869853                7.24062e-11         1.51427e-13
             0.870085                7.56647e-11         1.56738e-13
             0.870317                7.33402e-11         1.53105e-13
             0.870548                6.88414e-11         1.46798e-13
             0.870780                7.09908e-11         1.49737e-13
             0.871012                7.42853e-11         1.55607e-13
             0.871243                7.01010e-11         1.48171e-13
             0.871475                6.70075e-11         1.42710e-13
             0.871707                7.19212e-11         1.50439e-13
             0.871938                7.07204e-11         1.49851e-13
             0.872170                6.80196e-11         1.46015e-13
             0.872401                7.19516e-11         1.54427e-13
             0.872633                7.56114e-11         1.58503e-13
             0.872865                7.44506e-11         1.57539e-13
             0.873096                7.17244e-11         1.52862e-13
             0.873328                7.24294e-11         1.55529e-13
             0.873559                7.45316e-11         1.59382e-13
             0.873791                7.32623e-11         1.58316e-13
             0.874023                7.35705e-11         1.58853e-13
             0.874254                7.36219e-11         1.58119e-13
             0.874486                7.19322e-11         1.54069e-13
             0.874717                7.03711e-11         1.51307e-13
             0.874949                6.58892e-11         1.43946e-13
             0.875180                5.78535e-11         1.30863e-13
             0.875412                5.73032e-11         1.30128e-13
             0.875644                6.57351e-11         1.44569e-13
             0.875875                7.12805e-11         1.53155e-13
             0.876107                7.31922e-11         1.55841e-13
             0.876338                7.42675e-11         1.57472e-13
             0.876570                7.33300e-11         1.56562e-13
             0.876801                7.35398e-11         1.55953e-13
             0.877033                7.45159e-11         1.57872e-13
             0.877264                7.47905e-11         1.56460e-13
             0.877496                7.40167e-11         1.54678e-13
             0.877727                7.42756e-11         1.53643e-13
             0.877959                7.51147e-11         1.54915e-13
             0.878190                7.52441e-11         1.54259e-13
             0.878422                7.47425e-11         1.54624e-13
             0.878653                7.52510e-11         1.55946e-13
             0.878885                7.55215e-11         1.55219e-13
             0.879116                7.47513e-11         1.51696e-13
             0.879348                7.32471e-11         1.49620e-13
             0.879579                7.32639e-11         1.49855e-13
             0.879811                7.46696e-11         1.53686e-13
             0.880042                7.62046e-11         1.55344e-13
             0.880274                7.60717e-11         1.55583e-13
             0.880505                7.52687e-11         1.52952e-13
             0.880737                7.18012e-11         1.49209e-13
             0.880968                6.93603e-11         1.42128e-13
             0.881200                7.15164e-11         1.45580e-13
             0.881431                7.39224e-11         1.50048e-13
             0.881662                7.43892e-11         1.53237e-13
             0.881894                7.46083e-11         1.51657e-13
             0.882125                7.38310e-11         1.50743e-13
             0.882357                7.30852e-11         1.49346e-13
             0.882588                7.09014e-11         1.47118e-13
             0.882820                7.11880e-11         1.47237e-13
             0.883051                7.34343e-11         1.51871e-13
             0.883282                7.41444e-11         1.53586e-13
             0.883514                7.40754e-11         1.54205e-13
             0.883745                7.40396e-11         1.53300e-13
             0.883977                7.33459e-11         1.53436e-13
             0.884208                7.32545e-11         1.53767e-13
             0.884439                7.38122e-11         1.55544e-13
             0.884671                7.38687e-11         1.56648e-13
             0.884902                7.34642e-11         1.56678e-13
             0.885134                7.32481e-11         1.55500e-13
             0.885365                7.31728e-11         1.55077e-13
             0.885596                7.29637e-11         1.54277e-13
             0.885828                7.14241e-11         1.52352e-13
             0.886059                6.92052e-11         1.48961e-13
             0.886290                6.20947e-11         1.37612e-13
             0.886522                5.60809e-11         1.27004e-13
             0.886753                5.92631e-11         1.32327e-13
             0.886984                6.65761e-11         1.44308e-13
             0.887216                7.04596e-11         1.51207e-13
             0.887447                7.12060e-11         1.52415e-13
             0.887679                7.00290e-11         1.50813e-13
             0.887910                7.17220e-11         1.54281e-13
             0.888141                7.21575e-11         1.55772e-13
             0.888372                7.15635e-11         1.54329e-13
             0.888604                7.10227e-11         1.53030e-13
             0.888835                7.23351e-11         1.56650e-13
             0.889066                7.29352e-11         1.63872e-13
             0.889298                7.24833e-11         1.59463e-13
             0.889529                7.20369e-11         1.57348e-13
             0.889760                7.28592e-11         1.54825e-13
             0.889992                7.31539e-11         1.53634e-13
             0.890223                7.34241e-11         1.51649e-13
             0.890454                7.31136e-11         1.50223e-13
             0.890685                7.23986e-11         1.48613e-13
             0.890917                7.23851e-11         1.49915e-13
             0.891148                6.92001e-11         1.42822e-13
             0.891379                5.97534e-11         1.27702e-13
             0.891611                6.04515e-11         1.28915e-13
             0.891842                7.01512e-11         1.44352e-13
             0.892073                7.25020e-11         1.47365e-13
             0.892304                7.17228e-11         1.47310e-13
             0.892536                7.08471e-11         1.45762e-13
             0.892767                6.30989e-11         1.34382e-13
             0.892998                5.59048e-11         1.21275e-13
             0.893229                6.27597e-11         1.32890e-13
             0.893461                7.13700e-11         1.45762e-13
             0.893692                7.26095e-11         1.48050e-13
             0.893923                7.26500e-11         1.48961e-13
             0.894154                7.28834e-11         1.51603e-13
             0.894385                7.29722e-11         1.52789e-13
             0.894617                7.18290e-11         1.53146e-13
             0.894848                7.15660e-11         1.54286e-13
             0.895079                7.17270e-11         1.60543e-13
             0.895310                7.23738e-11         1.59838e-13
             0.895542                7.27662e-11         1.56238e-13
             0.895773                7.28853e-11         1.54275e-13
             0.896004                7.22077e-11         1.52458e-13
             0.896235                7.13524e-11         1.50922e-13
             0.896466                7.14756e-11         1.50347e-13
             0.896698                7.18183e-11         1.52236e-13
             0.896929                7.13503e-11         1.57532e-13
             0.897160                7.16420e-11         1.51447e-13
             0.897391                7.12308e-11         1.51168e-13
             0.897622                7.16344e-11         1.50254e-13
             0.897853                7.09810e-11         1.50904e-13
             0.898085                6.93050e-11         1.47240e-13
             0.898316                6.98190e-11         1.50089e-13
             0.898547                7.15083e-11         1.58636e-13
             0.898778                7.22309e-11         1.62812e-13
             0.899009                7.26479e-11         1.61559e-13
             0.899240                7.18741e-11         1.57017e-13
             0.899471                7.23454e-11         1.55699e-13
             0.899703                7.17222e-11         1.58124e-13
             0.899934                7.15523e-11         1.61163e-13
             0.900165                7.04533e-11         1.61241e-13
             0.900396                7.09652e-11         1.61786e-13
             0.900627                7.10188e-11         1.65291e-13
             0.900858                6.96743e-11         1.64410e-13
             0.901089                6.73429e-11         1.62204e-13
             0.901320                6.39315e-11         1.56013e-13
             0.901552                5.66416e-11         1.43688e-13
             0.901783                5.30307e-11         1.34075e-13
             0.902014                5.99098e-11         1.46835e-13
             0.902245                6.64444e-11         1.57494e-13
             0.902476                6.80056e-11         1.61172e-13
             0.902707                6.97380e-11         1.60568e-13
             0.902938                6.95804e-11         1.58473e-13
             0.903169                6.92348e-11         1.55731e-13
             0.903400                7.04985e-11         1.56598e-13
             0.903631                7.09912e-11         1.57170e-13
             0.903862                7.00568e-11         1.54979e-13
             0.904094                6.99480e-11         1.54367e-13
             0.904325                7.08050e-11         1.55260e-13
             0.904556                7.02683e-11         1.53575e-13
             0.904787                6.84766e-11         1.51394e-13
             0.905018                6.83525e-11         1.50099e-13
             0.905249                6.83225e-11         1.50798e-13
             0.905480                6.97587e-11         1.52668e-13
             0.905711                7.10162e-11         1.55671e-13
             0.905942                6.94325e-11         1.53627e-13
             0.906173                6.12561e-11         1.39704e-13
             0.906404                4.85617e-11         1.19626e-13
             0.906635                5.34372e-11         1.26369e-13
             0.906866                6.78632e-11         1.51952e-13
             0.907097                7.07101e-11         1.57068e-13
             0.907328                7.01346e-11         1.53175e-13
             0.907559                6.92912e-11         1.51612e-13
             0.907790                6.56295e-11         1.46112e-13
             0.908021                5.84216e-11         1.34473e-13
             0.908252                6.10445e-11         1.37082e-13
             0.908483                6.80954e-11         1.51263e-13
             0.908714                6.88778e-11         1.53772e-13
             0.908945                6.22578e-11         1.40139e-13
             0.909176                5.81134e-11         1.33354e-13
             0.909407                6.15053e-11         1.39115e-13
             0.909638                5.55907e-11         1.28602e-13
             0.909869                5.51303e-11         1.29535e-13
             0.910100                6.64626e-11         1.47115e-13
             0.910331                6.98902e-11         1.57796e-13
             0.910562                7.00035e-11         1.55425e-13
             0.910793                6.96812e-11         1.54635e-13
             0.911024                6.88772e-11         1.51421e-13
             0.911255                6.12575e-11         1.38785e-13
             0.911486                5.66975e-11         1.31347e-13
             0.911717                6.29948e-11         1.45391e-13
             0.911948                6.87273e-11         1.52294e-13
             0.912179                6.89047e-11         1.49912e-13
             0.912410                6.77344e-11         1.48435e-13
             0.912641                6.75395e-11         1.51456e-13
             0.912872                6.82680e-11         1.54143e-13
             0.913103                6.81561e-11         1.53741e-13
             0.913334                6.82693e-11         1.53106e-13
             0.913565                6.74696e-11         1.54332e-13
             0.913796                6.89052e-11         1.52851e-13
             0.914026                6.90892e-11         1.52417e-13
             0.914257                6.88258e-11         1.52008e-13
             0.914488                6.86394e-11         1.52628e-13
             0.914719                6.90442e-11         1.51391e-13
             0.914950                6.87824e-11         1.55349e-13
             0.915181                6.90499e-11         1.56123e-13
             0.915412                6.87607e-11         1.57144e-13
             0.915643                6.88448e-11         1.54428e-13
             0.915874                6.78351e-11         1.51702e-13
             0.916105                6.80638e-11         1.52201e-13
             0.916336                6.88107e-11         1.53941e-13
             0.916566                6.89331e-11         1.54120e-13
             0.916797                6.88313e-11         1.55571e-13
             0.917028                6.90805e-11         1.55338e-13
             0.917259                6.75211e-11         1.56028e-13
             0.917490                6.67523e-11         1.53327e-13
             0.917721                6.58250e-11         1.49869e-13
             0.917952                6.48202e-11         1.47496e-13
             0.918183                6.53857e-11         1.50552e-13
             0.918414                6.64487e-11         1.51460e-13
             0.918644                6.64601e-11         1.52150e-13
             0.918875                6.56653e-11         1.50292e-13
             0.919106                6.53078e-11         1.51028e-13
             0.919337                6.71818e-11         1.55622e-13
             0.919568                6.76343e-11         1.56868e-13
             0.919799                6.76151e-11         1.58055e-13
             0.920030                6.74977e-11         1.57829e-13
             0.920260                6.81351e-11         1.58563e-13
             0.920491                6.63131e-11         1.56923e-13
             0.920722                6.51879e-11         1.55362e-13
             0.920953                6.56256e-11         1.58746e-13
             0.921184                6.49328e-11         1.58111e-13
             0.921415                5.72859e-11         1.45644e-13
             0.921646                5.46282e-11         1.40532e-13
             0.921876                5.67714e-11         1.47843e-13
             0.922107                5.52244e-11         1.45209e-13
             0.922338                6.02854e-11         1.60080e-13
             0.922569                6.47266e-11         1.71529e-13
             0.922800                5.91370e-11         1.59844e-13
             0.923030                4.74723e-11         1.34466e-13
             0.923261                4.76444e-11         1.33273e-13
             0.923492                5.94372e-11         1.57126e-13
             0.923723                6.25774e-11         1.62677e-13
             0.923954                5.75696e-11         1.47710e-13
             0.924184                5.88587e-11         1.50314e-13
             0.924415                6.24183e-11         1.57470e-13
             0.924646                5.68093e-11         1.43580e-13
             0.924877                5.97595e-11         1.47894e-13
             0.925108                6.64380e-11         1.60748e-13
             0.925338                6.65134e-11         1.59638e-13
             0.925569                6.49705e-11         1.58024e-13
             0.925800                6.49372e-11         1.57455e-13
             0.926031                6.42295e-11         1.56740e-13
             0.926262                5.85455e-11         1.44715e-13
