# SIMPLE  =                    T / Written by IDL:  Tue Dec  1 10:47:19 2009      
# BITPIX  =                  -32 / Number of bits per data pixel                  
# NAXIS   =                    2 / Number of data axes                            
# NAXIS1  =                 7680 /                                                
# NAXIS2  =                    3 /                                                
# DATE    = '2009-12-01'         / Creation UTC (CCCC-MM-DD) date of FITS header  
# XUNITS  = 'um      '           / Wavelength Units                               
# YUNITS  = 'Wm-2um-1'           / Flux Units                                     
# WAVETYPE= 'Vacuum  '           / Wavelength Type                                
# XTITLE  = '!7k !5(!7l!5m!N)'   / IDL X Title                                    
# YTITLE  = '!5f!D!7k!N!5 (W m!U-2!N !7l!5m!U-1!N)' / IDL Y Title                 
# OBJECT  = 'HD 202314'          /                                                
# SPTYPE  = 'G6 Ib-IIa Ca1 Ba0.5' / Spectral Type                                 
# OBSMODE = 'SXD and LXD2.1'     / Spectroscopy Mode                              
# SXDUT   = '2005 Oct 06'        / UT date of SXD observations                    
# LXDUT   = '2005 Oct 07'        / UT date of LXD observations                    
# SXD_R   = '2000    '           / Resolving power for SXD mode                   
# LXD_R   = '2500    '           / Resolving power for LXD mode                   
# MINWAVE =             0.804791 / Minimum wavelength (um)                        
# MAXWAVE =              5.06988 / Maximum wavelength (um)                        
# V       =        6.16900000000 / V magnitude                                    
# VERR    =     0.00100000000000 / V magnitude error                              
# (B-V)   =        1.10200000000 / B-V color                                      
# (B-V)ERR=      0.0160000000000 / B-V color error                                
# J       =        4.70100000000 / 2MASS J magnitude                              
# JERR    =       0.222000000000 / 2MASS J magnitude error                        
# H       =        4.09800000000 / 2MASS H magnitude                              
# HERR    =       0.250000000000 / 2MASS H magnitude error                        
# KS      =        4.02000000000 / 2MASS Ks magnitude                             
# KSERR   =       0.270000000000 / 2MASS Ks magnitude error                       
# QFLAG   = 'DDD     '           / 2MASS quality flag                             
# FCBANDS = 'JHKs    '           / 2MASS bands used for absolute flux calibration 
# ABSFERR =       0.141410000000 / Relative error in the absolute flux calibration
# RV      =        15.6177310000 / Measured radial velocity (km s-1)              
# (B-V)_0 =       0.980000000000 / Intrinsic Color                                
# E(B-V)  =       0.122000000000 / Color excess                                   
# COMMENT                                                                         
# COMMENT Please reference Rayner et al. (ApJS, 185, 289) if you use this         
# COMMENT spectrum.  The spectrum has been absolutely flux calibrated using       
# COMMENT 2MASS photometry and has been shifted to zero radial velocity.  For     
# COMMENT other pertinent information, please see Rayner et al. (ApJS, 185,       
# COMMENT 289).                                                                   
# COMMENT Missing data are denoted as -999.                                       
# END                                                                             
#=====================================================================
#Wavelength (microns)  Flux Density (W m-2 um-1)  Error (W m-2 um-1)
#=====================================================================
             0.818163                9.03254e-11         1.34371e-13
             0.818396                8.78996e-11         1.34954e-13
             0.818629                8.76263e-11         1.40844e-13
             0.818863                8.87045e-11         1.42142e-13
             0.819096                9.08159e-11         1.39033e-13
             0.819329                9.26974e-11         1.38020e-13
             0.819562                8.76760e-11         1.29381e-13
             0.819795                8.69662e-11         1.31507e-13
             0.820028                8.92477e-11         1.38699e-13
             0.820261                8.88699e-11         1.43622e-13
             0.820495                8.91132e-11         1.37488e-13
             0.820728                8.95766e-11         1.32598e-13
             0.820961                8.85724e-11         1.31018e-13
             0.821194                8.95896e-11         1.29916e-13
             0.821427                8.96239e-11         1.37413e-13
             0.821660                8.91757e-11         1.38678e-13
             0.821893                9.14654e-11         1.42890e-13
             0.822126                8.90714e-11         1.35116e-13
             0.822359                8.73507e-11         1.28333e-13
             0.822592                9.16006e-11         1.32174e-13
             0.822825                9.23126e-11         1.35506e-13
             0.823058                9.15509e-11         1.40413e-13
             0.823291                9.02656e-11         1.43937e-13
             0.823524                9.01325e-11         1.38853e-13
             0.823757                9.12802e-11         1.33883e-13
             0.823990                9.05561e-11         1.29598e-13
             0.824223                9.12274e-11         1.30411e-13
             0.824456                9.13721e-11         1.37908e-13
             0.824689                9.15018e-11         1.39252e-13
             0.824922                9.01376e-11         1.37905e-13
             0.825155                8.98867e-11         1.36114e-13
             0.825388                9.03869e-11         1.29138e-13
             0.825621                9.07972e-11         1.29123e-13
             0.825854                9.04012e-11         1.32242e-13
             0.826087                9.15899e-11         1.36719e-13
             0.826320                9.36633e-11         1.47016e-13
             0.826553                9.20565e-11         1.36630e-13
             0.826786                9.05296e-11         1.30577e-13
             0.827019                9.08558e-11         1.28158e-13
             0.827252                9.20048e-11         1.29516e-13
             0.827485                9.00078e-11         1.30801e-13
             0.827717                8.86614e-11         1.33681e-13
             0.827950                9.06327e-11         1.38477e-13
             0.828183                9.21692e-11         1.34816e-13
             0.828416                9.17009e-11         1.31107e-13
             0.828649                9.08686e-11         1.27870e-13
             0.828882                9.03301e-11         1.29423e-13
             0.829115                8.99055e-11         1.32921e-13
             0.829347                9.05573e-11         1.39408e-13
             0.829580                8.92624e-11         1.34587e-13
             0.829813                8.81254e-11         1.28331e-13
             0.830046                8.71999e-11         1.24135e-13
             0.830279                8.95744e-11         1.27655e-13
             0.830512                8.99052e-11         1.29185e-13
             0.830744                8.81765e-11         1.31314e-13
             0.830977                8.79065e-11         1.33551e-13
             0.831210                8.71877e-11         1.28090e-13
             0.831443                8.80036e-11         1.25756e-13
             0.831675                8.95389e-11         1.26510e-13
             0.831908                9.06678e-11         1.32166e-13
             0.832141                8.92495e-11         1.29319e-13
             0.832374                8.78337e-11         1.31629e-13
             0.832606                8.81093e-11         1.31275e-13
             0.832839                8.53500e-11         1.23612e-13
             0.833072                8.63364e-11         1.28544e-13
             0.833305                8.56837e-11         1.21468e-13
             0.833537                8.34993e-11         1.20223e-13
             0.833770                8.51447e-11         1.25208e-13
             0.834003                8.50285e-11         1.28822e-13
             0.834235                8.72383e-11         1.28932e-13
             0.834468                8.85705e-11         1.26675e-13
             0.834701                8.64584e-11         1.27811e-13
             0.834933                8.59614e-11         1.21025e-13
             0.835166                8.74357e-11         1.23951e-13
             0.835399                8.99029e-11         1.30555e-13
             0.835631                8.95093e-11         1.31744e-13
             0.835864                8.83496e-11         1.26619e-13
             0.836097                8.84781e-11         1.23612e-13
             0.836329                8.87148e-11         1.22899e-13
             0.836562                8.71505e-11         1.22142e-13
             0.836795                8.71382e-11         1.24213e-13
             0.837027                8.97113e-11         1.45084e-13
             0.837260                8.87077e-11         1.28035e-13
             0.837492                8.87271e-11         1.24895e-13
             0.837725                8.95387e-11         1.23725e-13
             0.837958                8.84318e-11         1.22655e-13
             0.838190                8.94266e-11         1.25403e-13
             0.838423                8.70935e-11         1.25219e-13
             0.838655                8.54207e-11         1.25509e-13
             0.838888                8.48851e-11         1.21329e-13
             0.839120                8.43416e-11         1.18688e-13
             0.839353                8.81758e-11         1.21108e-13
             0.839585                9.02612e-11         1.23899e-13
             0.839818                8.93540e-11         1.25031e-13
             0.840051                8.87157e-11         1.26745e-13
             0.840283                8.87580e-11         1.26234e-13
             0.840515                8.83464e-11         1.23071e-13
             0.840748                8.92946e-11         1.22006e-13
             0.840981                8.98204e-11         1.23356e-13
             0.841213                8.87908e-11         1.23733e-13
             0.841446                8.67141e-11         1.22552e-13
             0.841678                8.81829e-11         1.26398e-13
             0.841910                8.90055e-11         1.33925e-13
             0.842143                8.79064e-11         1.21958e-13
             0.842375                8.76734e-11         1.19558e-13
             0.842608                8.67442e-11         1.18811e-13
             0.842840                8.50648e-11         1.18545e-13
             0.843073                8.81966e-11         1.24160e-13
             0.843305                9.09729e-11         1.28191e-13
             0.843538                8.68325e-11         1.20378e-13
             0.843770                8.26383e-11         1.14428e-13
             0.844002                8.36365e-11         1.15309e-13
             0.844235                8.46480e-11         1.16796e-13
             0.844467                8.69538e-11         1.21386e-13
             0.844700                8.67489e-11         1.24257e-13
             0.844932                8.75654e-11         1.26010e-13
             0.845164                8.80424e-11         1.22166e-13
             0.845397                9.03686e-11         1.21710e-13
             0.845629                9.07965e-11         1.33027e-13
             0.845861                8.83229e-11         1.20228e-13
             0.846094                8.84347e-11         1.22676e-13
             0.846326                8.96170e-11         1.26226e-13
             0.846559                8.84791e-11         1.23583e-13
             0.846791                8.42206e-11         1.16253e-13
             0.847023                8.18183e-11         1.12795e-13
             0.847255                8.34260e-11         1.14125e-13
             0.847488                8.71693e-11         1.19267e-13
             0.847720                8.96066e-11         1.23484e-13
             0.847952                8.90135e-11         1.23446e-13
             0.848185                8.73778e-11         1.19452e-13
             0.848417                8.63027e-11         1.16708e-13
             0.848649                8.80324e-11         1.18385e-13
             0.848882                8.80464e-11         1.18060e-13
             0.849114                8.77496e-11         1.20330e-13
             0.849346                8.78759e-11         1.22082e-13
             0.849578                8.48790e-11         1.17537e-13
             0.849811                7.16050e-11         1.01806e-13
             0.850043                5.98279e-11         8.96442e-14
             0.850275                6.89357e-11         9.89369e-14
             0.850507                7.86301e-11         1.09620e-13
             0.850740                8.35908e-11         1.16001e-13
             0.850972                8.79959e-11         1.22290e-13
             0.851204                8.74923e-11         1.19029e-13
             0.851436                8.37245e-11         1.13123e-13
             0.851668                7.97097e-11         1.08311e-13
             0.851901                8.18317e-11         1.09976e-13
             0.852133                8.50817e-11         1.14651e-13
             0.852365                8.58093e-11         1.16996e-13
             0.852597                8.49303e-11         1.16293e-13
             0.852829                8.39409e-11         1.13775e-13
             0.853061                8.39421e-11         1.12310e-13
             0.853294                8.43435e-11         1.12144e-13
             0.853526                8.33279e-11         1.12107e-13
             0.853758                7.89001e-11         1.08837e-13
             0.853990                6.90592e-11         1.00687e-13
             0.854222                5.23845e-11         8.12253e-14
             0.854454                4.24382e-11         6.99904e-14
             0.854687                5.38267e-11         8.17298e-14
             0.854919                6.89025e-11         9.67053e-14
             0.855151                7.64114e-11         1.04938e-13
             0.855383                8.13539e-11         1.11410e-13
             0.855615                8.28855e-11         1.14253e-13
             0.855847                8.21474e-11         1.12767e-13
             0.856079                8.39788e-11         1.14098e-13
             0.856311                8.49916e-11         1.12600e-13
             0.856543                8.52184e-11         1.12604e-13
             0.856775                8.55745e-11         1.13181e-13
             0.857007                8.56922e-11         1.14540e-13
             0.857240                8.60177e-11         1.16259e-13
             0.857472                8.56560e-11         1.13561e-13
             0.857704                8.59512e-11         1.12840e-13
             0.857936                8.71957e-11         1.14214e-13
             0.858168                8.75970e-11         1.15647e-13
             0.858400                8.47814e-11         1.13362e-13
             0.858632                8.42000e-11         1.13139e-13
             0.858864                8.60114e-11         1.14939e-13
             0.859096                8.61028e-11         1.13642e-13
             0.859328                8.52946e-11         1.11803e-13
             0.859560                8.53430e-11         1.11725e-13
             0.859792                8.50180e-11         1.12130e-13
             0.860024                8.38355e-11         1.12026e-13
             0.860256                8.57975e-11         1.15249e-13
             0.860488                8.62884e-11         1.14713e-13
             0.860720                8.52601e-11         1.12456e-13
             0.860952                8.56604e-11         1.12049e-13
             0.861184                8.38165e-11         1.10132e-13
             0.861416                8.15849e-11         1.08471e-13
             0.861648                8.39708e-11         1.11901e-13
             0.861880                8.61553e-11         1.14138e-13
             0.862111                8.64657e-11         1.12852e-13
             0.862343                8.45214e-11         1.09475e-13
             0.862575                8.50637e-11         1.08944e-13
             0.862807                8.69343e-11         1.10854e-13
             0.863039                8.70083e-11         1.11936e-13
             0.863271                8.70378e-11         1.14016e-13
             0.863503                8.61662e-11         1.12569e-13
             0.863735                8.72683e-11         1.12295e-13
             0.863967                8.83227e-11         1.12356e-13
             0.864199                8.81751e-11         1.12338e-13
             0.864431                8.68578e-11         1.11248e-13
             0.864662                8.67052e-11         1.12557e-13
             0.864894                8.54920e-11         1.12620e-13
             0.865126                8.32491e-11         1.10819e-13
             0.865358                8.37863e-11         1.16030e-13
             0.865590                8.32314e-11         1.09481e-13
             0.865822                8.07110e-11         1.06833e-13
             0.866054                7.27967e-11         1.00101e-13
             0.866285                5.53078e-11         8.21513e-14
             0.866517                4.78665e-11         7.43799e-14
             0.866749                6.31619e-11         9.02228e-14
             0.866981                7.64327e-11         1.02870e-13
             0.867213                8.16213e-11         1.07555e-13
             0.867445                8.20723e-11         1.07820e-13
             0.867676                8.04676e-11         1.06733e-13
             0.867908                8.29381e-11         1.09847e-13
             0.868140                8.39236e-11         1.11597e-13
             0.868372                8.42368e-11         1.11167e-13
             0.868604                8.59774e-11         1.20975e-13
             0.868835                8.45039e-11         1.09130e-13
             0.869067                7.97489e-11         1.03895e-13
             0.869299                8.25542e-11         1.07298e-13
             0.869531                8.67275e-11         1.11589e-13
             0.869762                8.78254e-11         1.13007e-13
             0.869994                8.62365e-11         1.09661e-13
             0.870226                8.48291e-11         1.07493e-13
             0.870458                8.60300e-11         1.08767e-13
             0.870689                8.71879e-11         1.10239e-13
             0.870921                8.71040e-11         1.10039e-13
             0.871153                8.53593e-11         1.09441e-13
             0.871385                8.35078e-11         1.07336e-13
             0.871616                8.47421e-11         1.07568e-13
             0.871848                8.68065e-11         1.09395e-13
             0.872080                8.77617e-11         1.20735e-13
             0.872311                8.91554e-11         1.12803e-13
             0.872543                8.85160e-11         1.12734e-13
             0.872775                8.69728e-11         1.11975e-13
             0.873006                8.47921e-11         1.09776e-13
             0.873238                8.46260e-11         1.08828e-13
             0.873470                8.72964e-11         1.11608e-13
             0.873701                8.63684e-11         1.10698e-13
             0.873933                8.54918e-11         1.10357e-13
             0.874165                8.64602e-11         1.22436e-13
             0.874396                8.54381e-11         1.11729e-13
             0.874628                8.55365e-11         1.11216e-13
             0.874860                8.56438e-11         1.10389e-13
             0.875091                8.47093e-11         1.09101e-13
             0.875323                8.20327e-11         1.06633e-13
             0.875555                8.33526e-11         1.08363e-13
             0.875786                8.50756e-11         1.10922e-13
             0.876018                8.51520e-11         1.11417e-13
             0.876249                8.72004e-11         1.13064e-13
             0.876481                8.65276e-11         1.11446e-13
             0.876713                8.47926e-11         1.09425e-13
             0.876944                8.60529e-11         1.10851e-13
             0.877176                8.65381e-11         1.11714e-13
             0.877407                8.46759e-11         1.10126e-13
             0.877639                8.43549e-11         1.09913e-13
             0.877871                8.71380e-11         1.10862e-13
             0.878102                8.80749e-11         1.11879e-13
             0.878334                8.82248e-11         1.11176e-13
             0.878565                8.83483e-11         1.11457e-13
             0.878797                8.87498e-11         1.11961e-13
             0.879028                8.84870e-11         1.11839e-13
             0.879260                8.59354e-11         1.09910e-13
             0.879492                8.46878e-11         1.07859e-13
             0.879723                8.51203e-11         1.06322e-13
             0.879955                8.69577e-11         1.08106e-13
             0.880186                8.85692e-11         1.09666e-13
             0.880418                8.81888e-11         1.10470e-13
             0.880649                8.29706e-11         1.05172e-13
             0.880881                7.79321e-11         1.00385e-13
             0.881112                8.14806e-11         1.03548e-13
             0.881344                8.74090e-11         1.09205e-13
             0.881575                8.85663e-11         1.13563e-13
             0.881807                8.88418e-11         1.11431e-13
             0.882038                8.81852e-11         1.10066e-13
             0.882270                8.73353e-11         1.09515e-13
             0.882501                8.41095e-11         1.06381e-13
             0.882733                8.28000e-11         1.05289e-13
             0.882964                8.68317e-11         1.08738e-13
             0.883196                8.87637e-11         1.11112e-13
             0.883427                8.86193e-11         1.11168e-13
             0.883659                8.76973e-11         1.12507e-13
             0.883890                8.48949e-11         1.09179e-13
             0.884121                8.34575e-11         1.13446e-13
             0.884353                8.55791e-11         1.09924e-13
             0.884584                8.69379e-11         1.11217e-13
             0.884816                8.67926e-11         1.10934e-13
             0.885047                8.71219e-11         1.11643e-13
             0.885279                8.82650e-11         1.18693e-13
             0.885510                8.79040e-11         1.13655e-13
             0.885741                8.82685e-11         1.13268e-13
             0.885973                8.79038e-11         1.12440e-13
             0.886204                8.63995e-11         1.10608e-13
             0.886436                8.25733e-11         1.06433e-13
             0.886667                8.21918e-11         1.06557e-13
             0.886898                8.16583e-11         1.06412e-13
             0.887130                8.37813e-11         1.09149e-13
             0.887361                8.73501e-11         1.12321e-13
             0.887593                8.74821e-11         1.12109e-13
             0.887824                8.57025e-11         1.10022e-13
             0.888055                8.54896e-11         1.09809e-13
             0.888287                8.60574e-11         1.10691e-13
             0.888518                8.66041e-11         1.11670e-13
             0.888749                8.72115e-11         1.12931e-13
             0.888981                8.84688e-11         1.12777e-13
             0.889212                8.76997e-11         1.12039e-13
             0.889444                8.62134e-11         1.09161e-13
             0.889675                8.74279e-11         1.10659e-13
             0.889906                8.80109e-11         1.10843e-13
             0.890137                8.78808e-11         1.10745e-13
             0.890369                8.81649e-11         1.17977e-13
             0.890600                8.78714e-11         1.10059e-13
             0.890831                8.79513e-11         1.09830e-13
             0.891063                8.77816e-11         1.09951e-13
             0.891294                8.60277e-11         1.07793e-13
             0.891525                8.58944e-11         1.09204e-13
             0.891757                8.68303e-11         1.09426e-13
             0.891988                8.70077e-11         1.09148e-13
             0.892219                8.64193e-11         1.08548e-13
             0.892451                8.59259e-11         1.10142e-13
             0.892682                8.46717e-11         1.12065e-13
             0.892913                8.36373e-11         1.16891e-13
             0.893144                8.47195e-11         1.15417e-13
             0.893376                8.56581e-11         1.14258e-13
             0.893607                8.67546e-11         1.11341e-13
             0.893838                8.77577e-11         1.11583e-13
             0.894069                8.73008e-11         1.08398e-13
             0.894301                8.60522e-11         1.07814e-13
             0.894532                8.36729e-11         1.04851e-13
             0.894763                8.19721e-11         1.03765e-13
             0.894994                8.26938e-11         1.05233e-13
             0.895226                8.52538e-11         1.08434e-13
             0.895457                8.68970e-11         1.09243e-13
             0.895688                8.71545e-11         1.09349e-13
             0.895919                8.72027e-11         1.09119e-13
             0.896151                8.71574e-11         1.10121e-13
             0.896382                8.60763e-11         1.09075e-13
             0.896613                8.60034e-11         1.11081e-13
             0.896844                8.47611e-11         1.08745e-13
             0.897075                8.51487e-11         1.07929e-13
             0.897307                8.63569e-11         1.09527e-13
             0.897538                8.61961e-11         1.09393e-13
             0.897769                8.39772e-11         1.10258e-13
             0.898000                8.36726e-11         1.08418e-13
             0.898231                8.55673e-11         1.12309e-13
             0.898462                8.64663e-11         1.18480e-13
             0.898694                8.51692e-11         1.25989e-13
             0.898925                8.53590e-11         1.19853e-13
             0.899156                8.59272e-11         1.18300e-13
             0.899387                8.58316e-11         1.17610e-13
             0.899618                8.64664e-11         1.14957e-13
             0.899849                8.61792e-11         1.14388e-13
             0.900081                8.27095e-11         1.10620e-13
             0.900312                8.30464e-11         1.15276e-13
             0.900543                8.65603e-11         1.18120e-13
             0.900774                8.61574e-11         1.18662e-13
             0.901005                8.26670e-11         1.16106e-13
             0.901236                7.86972e-11         1.13731e-13
             0.901467                7.71507e-11         1.14238e-13
             0.901699                7.83091e-11         1.20072e-13
             0.901930                8.09364e-11         1.23698e-13
             0.902161                8.23911e-11         1.28964e-13
             0.902392                8.23752e-11         1.18056e-13
             0.902623                8.26225e-11         1.18255e-13
             0.902854                8.37593e-11         1.16937e-13
             0.903085                8.54099e-11         1.23800e-13
             0.903316                8.60614e-11         1.16736e-13
             0.903547                8.69770e-11         1.17220e-13
             0.903778                8.64756e-11         1.20001e-13
             0.904010                8.60553e-11         1.13338e-13
             0.904241                8.68249e-11         1.14072e-13
             0.904472                8.74639e-11         1.14692e-13
             0.904703                8.74171e-11         1.14437e-13
             0.904934                8.69288e-11         1.13692e-13
             0.905165                8.64778e-11         1.14536e-13
             0.905396                8.60753e-11         1.11835e-13
             0.905627                8.66235e-11         1.11702e-13
             0.905858                8.68512e-11         1.12270e-13
             0.906089                8.45129e-11         1.08974e-13
             0.906320                8.04774e-11         1.05498e-13
             0.906551                8.00379e-11         1.05194e-13
             0.906782                8.37637e-11         1.09420e-13
             0.907013                8.55308e-11         1.13159e-13
             0.907244                8.49132e-11         1.22949e-13
             0.907475                8.57433e-11         1.27228e-13
             0.907706                8.57033e-11         1.26469e-13
             0.907937                8.32289e-11         1.19467e-13
             0.908168                8.00362e-11         1.10659e-13
             0.908399                8.17261e-11         1.09923e-13
             0.908630                8.39373e-11         1.11256e-13
             0.908861                8.07489e-11         1.08889e-13
             0.909092                7.59472e-11         1.04333e-13
             0.909323                7.73863e-11         1.04943e-13
             0.909554                8.02420e-11         1.08190e-13
             0.909785                8.08719e-11         1.09647e-13
             0.910016                8.16930e-11         1.10178e-13
             0.910247                8.17781e-11         1.10051e-13
             0.910478                8.26498e-11         1.11556e-13
             0.910709                8.23301e-11         1.10512e-13
             0.910940                8.11247e-11         1.10165e-13
             0.911171                7.99837e-11         1.07772e-13
             0.911402                7.90279e-11         1.07593e-13
             0.911633                7.92998e-11         1.07720e-13
             0.911864                7.90118e-11         1.08455e-13
             0.912095                7.84550e-11         1.07812e-13
             0.912326                8.12283e-11         1.10078e-13
             0.912557                8.30902e-11         1.10852e-13
             0.912788                8.35459e-11         1.11536e-13
             0.913019                8.31422e-11         1.10972e-13
             0.913250                8.29750e-11         1.12906e-13
             0.913481                8.31461e-11         1.12751e-13
             0.913712                8.32883e-11         1.13530e-13
             0.913943                8.22682e-11         1.12001e-13
             0.914174                7.87411e-11         1.08074e-13
             0.914404                7.46071e-11         1.02438e-13
             0.914635                7.50241e-11         1.03776e-13
             0.914866                7.50912e-11         1.02868e-13
             0.915097                7.64215e-11         1.05458e-13
             0.915328                7.86488e-11         1.07947e-13
             0.915559                7.82433e-11         1.08906e-13
             0.915790                7.70608e-11         1.07999e-13
             0.916021                7.77475e-11         1.08499e-13
             0.916252                7.88011e-11         1.09381e-13
             0.916483                7.81988e-11         1.08490e-13
             0.916713                7.69566e-11         1.06294e-13
             0.916944                7.50452e-11         1.05276e-13
             0.917175                7.03940e-11         1.00574e-13
             0.917406                6.90793e-11         1.08566e-13
             0.917637                7.10383e-11         1.01595e-13
             0.917868                7.42824e-11         1.06149e-13
             0.918099                7.63375e-11         1.07368e-13
             0.918330                7.63156e-11         1.07549e-13
             0.918560                7.60902e-11         1.06501e-13
             0.918791                7.72879e-11         1.09203e-13
             0.919022                7.51289e-11         1.05985e-13
             0.919253                7.27534e-11         1.02811e-13
             0.919484                7.27432e-11         1.02910e-13
             0.919715                7.40318e-11         1.06067e-13
             0.919946                7.40373e-11         1.05305e-13
             0.920176                7.28785e-11         1.05241e-13
             0.920407                7.40547e-11         1.06539e-13
             0.920638                7.42064e-11         1.08116e-13
             0.920869                7.45818e-11         1.08057e-13
             0.921100                7.35028e-11         1.07948e-13
             0.921331                7.01615e-11         1.04607e-13
             0.921561                7.09463e-11         1.08795e-13
             0.921792                7.30615e-11         1.11482e-13
             0.922023                7.24909e-11         1.11491e-13
             0.922254                7.58948e-11         1.17598e-13
             0.922485                7.74565e-11         1.20273e-13
             0.922715                7.29456e-11         1.15900e-13
             0.922946                7.14522e-11         1.19708e-13
             0.923177                7.14682e-11         1.20863e-13
             0.923408                7.18682e-11         1.20465e-13
