# SIMPLE  =                    T / Written by IDL:  Tue Dec  1 10:45:57 2009      
# BITPIX  =                  -32 / Number of bits per data pixel                  
# NAXIS   =                    2 / Number of data axes                            
# NAXIS1  =                 6854 /                                                
# NAXIS2  =                    3 /                                                
# DATE    = '2009-12-01'         / Creation UTC (CCCC-MM-DD) date of FITS header  
# XUNITS  = 'um      '           / Wavelength Units                               
# YUNITS  = 'Wm-2um-1'           / Flux Units                                     
# WAVETYPE= 'Vacuum  '           / Wavelength Type                                
# XTITLE  = '!7k !5(!7l!5m!N)'   / IDL X Title                                    
# YTITLE  = '!5f!D!7k!N!5 (W m!U-2!N !7l!5m!U-1!N)' / IDL Y Title                 
# OBJECT  = 'HD 176123'          /                                                
# SPTYPE  = 'G3 II   '           / Spectral Type                                  
# OBSMODE = 'SXD and LXD1.9'     / Spectroscopy Mode                              
# SXDUT   = '2005 Jun 22'        / UT date of SXD observations                    
# LXDUT   = '2004 Jul 04'        / UT date of LXD observations                    
# SXD_R   = '2000    '           / Resolving power for SXD mode                   
# LXD_R   = '2500    '           / Resolving power for LXD mode                   
# MINWAVE =             0.806522 / Minimum wavelength (um)                        
# MAXWAVE =              4.17477 / Maximum wavelength (um)                        
# V       =        6.37000000000 / V magnitude                                    
# VERR    = 'NAN     '           / V magnitude error                              
# (B-V)   =       0.990000000000 / B-V color                                      
# (B-V)ERR= 'NAN     '           / B-V color error                                
# J       =        4.65100000000 / 2MASS J magnitude                              
# JERR    =      0.0370000000000 / 2MASS J magnitude error                        
# H       =        4.12000000000 / 2MASS H magnitude                              
# HERR    =       0.202000000000 / 2MASS H magnitude error                        
# KS      =        4.06700000000 / 2MASS Ks magnitude                             
# KSERR   =       0.322000000000 / 2MASS Ks magnitude error                       
# QFLAG   = 'ECD     '           / 2MASS quality flag                             
# FCBANDS = 'JHKs    '           / 2MASS bands used for absolute flux calibration 
# ABSFERR =      0.0361642000000 / Relative error in the absolute flux calibration
# RV      =       -10.1517570000 / Measured radial velocity (km s-1)              
# (B-V)_0 =       0.870000000000 / Intrinsic Color                                
# E(B-V)  =       0.120000000000 / Color excess                                   
# COMMENT                                                                         
# COMMENT Please reference Rayner et al. (ApJS, 185, 289) if you use this         
# COMMENT spectrum.  The spectrum has been absolutely flux calibrated using       
# COMMENT 2MASS photometry and has been shifted to zero radial velocity.  For     
# COMMENT other pertinent information, please see Rayner et al. (ApJS, 185,       
# COMMENT 289).                                                                   
# COMMENT Missing data are denoted as -999.                                       
# END                                                                             
#=====================================================================
#Wavelength (microns)  Flux Density (W m-2 um-1)  Error (W m-2 um-1)
#=====================================================================
             0.806522                1.00436e-10         1.76426e-13
             0.806724                1.00171e-10         1.75720e-13
             0.806927                9.98370e-11         1.75472e-13
             0.807130                9.83488e-11         1.74636e-13
             0.807332                9.73635e-11         1.74062e-13
             0.807535                9.69076e-11         1.71887e-13
             0.807738                9.78712e-11         1.74382e-13
             0.807940                9.93226e-11         1.76877e-13
             0.808143                9.85415e-11         1.74800e-13
             0.808346                9.78893e-11         1.75332e-13
             0.808548                9.69264e-11         1.74324e-13
             0.808751                9.72766e-11         1.73050e-13
             0.808954                9.80821e-11         1.77740e-13
             0.809156                9.78315e-11         1.74824e-13
             0.809359                9.53409e-11         1.73326e-13
             0.809561                9.51115e-11         1.73405e-13
             0.809764                9.63734e-11         1.75343e-13
             0.809967                9.66280e-11         1.75320e-13
             0.810169                9.71603e-11         1.75167e-13
             0.810180                9.70992e-11         1.46030e-13
             0.810413                9.81961e-11         1.51276e-13
             0.810647                9.76854e-11         1.58397e-13
             0.810880                9.72234e-11         1.65482e-13
             0.811113                9.74713e-11         1.56741e-13
             0.811346                9.79386e-11         1.50609e-13
             0.811579                9.75875e-11         1.46459e-13
             0.811812                9.74194e-11         1.46625e-13
             0.812045                9.78775e-11         1.52237e-13
             0.812278                9.80713e-11         1.60073e-13
             0.812511                9.83421e-11         1.63264e-13
             0.812744                9.76962e-11         1.53134e-13
             0.812977                9.75621e-11         1.47690e-13
             0.813210                9.77569e-11         1.46076e-13
             0.813443                9.79581e-11         1.49459e-13
             0.813676                9.82752e-11         1.57281e-13
             0.813909                9.79088e-11         1.64017e-13
             0.814142                9.76283e-11         1.58281e-13
             0.814375                9.69051e-11         1.50997e-13
             0.814608                9.71515e-11         1.47598e-13
             0.814841                9.72415e-11         1.46673e-13
             0.815074                9.67587e-11         1.50614e-13
             0.815307                9.70935e-11         1.57083e-13
             0.815540                9.78050e-11         1.65883e-13
             0.815773                9.79708e-11         1.59790e-13
             0.816006                9.83957e-11         1.51396e-13
             0.816239                9.70813e-11         1.48478e-13
             0.816471                9.70249e-11         1.51886e-13
             0.816704                9.72057e-11         1.57087e-13
             0.816937                9.72434e-11         1.60810e-13
             0.817170                9.72978e-11         1.62623e-13
             0.817403                9.70460e-11         1.53227e-13
             0.817636                9.71359e-11         1.46960e-13
             0.817869                9.77168e-11         1.49409e-13
             0.818102                9.72613e-11         1.53802e-13
             0.818335                9.42370e-11         1.53093e-13
             0.818567                9.27458e-11         1.56258e-13
             0.818800                9.43426e-11         1.53938e-13
             0.819033                9.62182e-11         1.50927e-13
             0.819266                9.74860e-11         1.49153e-13
             0.819499                9.43851e-11         1.43769e-13
             0.819732                9.13380e-11         1.43104e-13
             0.819965                9.33461e-11         1.51287e-13
             0.820197                9.49188e-11         1.59239e-13
             0.820430                9.55025e-11         1.50129e-13
             0.820663                9.63879e-11         1.44540e-13
             0.820896                9.55713e-11         1.42316e-13
             0.821129                9.56196e-11         1.41769e-13
             0.821361                9.55691e-11         1.46812e-13
             0.821594                9.46770e-11         1.51324e-13
             0.821827                9.58163e-11         1.53173e-13
             0.822060                9.55777e-11         1.47562e-13
             0.822293                9.34978e-11         1.41044e-13
             0.822525                9.60479e-11         1.42953e-13
             0.822758                9.79599e-11         1.49087e-13
             0.822991                9.74712e-11         1.59076e-13
             0.823224                9.60855e-11         1.65399e-13
             0.823456                9.61824e-11         1.57212e-13
             0.823689                9.64960e-11         1.47409e-13
             0.823922                9.62624e-11         1.41598e-13
             0.824155                9.61884e-11         1.40687e-13
             0.824387                9.68645e-11         1.44780e-13
             0.824620                9.68876e-11         1.50271e-13
             0.824853                9.57335e-11         1.50989e-13
             0.825086                9.42382e-11         1.43095e-13
             0.825318                9.55490e-11         1.39865e-13
             0.825551                9.64589e-11         1.39822e-13
             0.825784                9.59202e-11         1.42617e-13
             0.826016                9.61441e-11         1.49148e-13
             0.826249                9.74181e-11         1.62524e-13
             0.826482                9.71064e-11         1.49517e-13
             0.826714                9.61177e-11         1.43067e-13
             0.826947                9.61540e-11         1.38744e-13
             0.827180                9.64749e-11         1.37844e-13
             0.827412                9.60991e-11         1.41135e-13
             0.827645                9.48807e-11         1.45697e-13
             0.827878                9.52823e-11         1.51114e-13
             0.828110                9.66972e-11         1.48249e-13
             0.828343                9.69806e-11         1.44718e-13
             0.828576                9.63193e-11         1.39477e-13
             0.828808                9.54138e-11         1.38643e-13
             0.829041                9.50296e-11         1.42222e-13
             0.829273                9.53918e-11         1.47413e-13
             0.829506                9.50854e-11         1.49239e-13
             0.829739                9.41487e-11         1.43024e-13
             0.829971                9.44124e-11         1.38127e-13
             0.830204                9.48793e-11         1.37501e-13
             0.830436                9.55834e-11         1.39073e-13
             0.830669                9.44357e-11         1.41384e-13
             0.830902                9.37472e-11         1.44963e-13
             0.831134                9.31685e-11         1.41615e-13
             0.831367                9.35530e-11         1.38183e-13
             0.831599                9.49183e-11         1.37586e-13
             0.831832                9.53248e-11         1.36434e-13
             0.832064                9.55327e-11         1.39228e-13
             0.832297                9.44632e-11         1.42409e-13
             0.832530                9.40036e-11         1.45724e-13
             0.832762                9.19622e-11         1.37972e-13
             0.832995                9.13117e-11         1.34048e-13
             0.833227                9.19319e-11         1.32927e-13
             0.833460                9.02821e-11         1.31135e-13
             0.833692                9.09259e-11         1.34556e-13
             0.833925                9.13261e-11         1.37516e-13
             0.834157                9.22259e-11         1.41711e-13
             0.834390                9.35083e-11         1.38553e-13
             0.834622                9.29738e-11         1.33685e-13
             0.834855                9.20888e-11         1.31256e-13
             0.835087                9.29977e-11         1.32022e-13
             0.835320                9.49158e-11         1.37093e-13
             0.835552                9.52902e-11         1.40888e-13
             0.835784                9.46169e-11         1.39881e-13
             0.836017                9.37187e-11         1.34998e-13
             0.836249                9.35274e-11         1.32738e-13
             0.836482                9.28303e-11         1.30949e-13
             0.836714                9.29594e-11         1.32471e-13
             0.836947                9.41326e-11         1.36925e-13
             0.837179                9.46656e-11         1.40968e-13
             0.837412                9.41778e-11         1.37035e-13
             0.837644                9.42461e-11         1.34017e-13
             0.837876                9.35509e-11         1.31446e-13
             0.838109                9.39666e-11         1.35231e-13
             0.838341                9.33804e-11         1.32292e-13
             0.838574                9.21015e-11         1.34288e-13
             0.838806                9.11711e-11         1.35117e-13
             0.839038                9.05600e-11         1.33979e-13
