# SIMPLE  =                    T / Written by IDL:  Tue Dec  1 10:46:31 2009      
# BITPIX  =                  -32 / Number of bits per data pixel                  
# NAXIS   =                    2 / Number of data axes                            
# NAXIS1  =                 7596 /                                                
# NAXIS2  =                    3 /                                                
# DATE    = '2009-12-01'         / Creation UTC (CCCC-MM-DD) date of FITS header  
# XUNITS  = 'um      '           / Wavelength Units                               
# YUNITS  = 'Wm-2um-1'           / Flux Units                                     
# WAVETYPE= 'Vacuum  '           / Wavelength Type                                
# XTITLE  = '!7k !5(!7l!5m!N)'   / IDL X Title                                    
# YTITLE  = '!5f!D!7k!N!5 (W m!U-2!N !7l!5m!U-1!N)' / IDL Y Title                 
# OBJECT  = 'HD 6474 '           /                                                
# SPTYPE  = 'G4 Ia   '           / Spectral Type                                  
# OBSMODE = 'SXD and LXD2.1'     / Spectroscopy Mode                              
# SXDUT   = '2003 Aug 10'        / UT date of SXD observations                    
# LXDUT   = '2003 Aug 10'        / UT date of LXD observations                    
# SXD_R   = '2000    '           / Resolving power for SXD mode                   
# LXD_R   = '2500    '           / Resolving power for LXD mode                   
# MINWAVE =             0.807420 / Minimum wavelength (um)                        
# MAXWAVE =              4.98560 / Maximum wavelength (um)                        
# V       =        7.61100000000 / V magnitude                                    
# VERR    =      0.0100000000000 / V magnitude error                              
# (B-V)   =        1.61700000000 / B-V color                                      
# (B-V)ERR=      0.0300000000000 / B-V color error                                
# J       =        4.80800000000 / 2MASS J magnitude                              
# JERR    =       0.354000000000 / 2MASS J magnitude error                        
# H       =        4.19900000000 / 2MASS H magnitude                              
# HERR    =       0.290000000000 / 2MASS H magnitude error                        
# KS      =        3.91900000000 / 2MASS Ks magnitude                             
# KSERR   =       0.458000000000 / 2MASS Ks magnitude error                       
# QFLAG   = 'DDD     '           / 2MASS quality flag                             
# FCBANDS = 'JHKs    '           / 2MASS bands used for absolute flux calibration 
# ABSFERR =       0.201465000000 / Relative error in the absolute flux calibration
# RV      =       -80.8515420000 / Measured radial velocity (km s-1)              
# (B-V)_0 =       0.960000000000 / Intrinsic Color                                
# E(B-V)  =       0.657000000000 / Color excess                                   
# COMMENT                                                                         
# COMMENT Please reference Rayner et al. (ApJS, 185, 289) if you use this         
# COMMENT spectrum.  The spectrum has been absolutely flux calibrated using       
# COMMENT 2MASS photometry and has been shifted to zero radial velocity.  For     
# COMMENT other pertinent information, please see Rayner et al. (ApJS, 185,       
# COMMENT 289).                                                                   
# COMMENT Missing data are denoted as -999.                                       
# END                                                                             
#=====================================================================
#Wavelength (microns)  Flux Density (W m-2 um-1)  Error (W m-2 um-1)
#=====================================================================
             0.831659                5.01143e-11         6.45749e-14
             0.831891                5.08733e-11         6.38509e-14
             0.832124                5.12970e-11         6.51594e-14
             0.832357                5.03918e-11         6.64291e-14
             0.832590                4.92099e-11         6.75691e-14
             0.832823                4.67151e-11         6.28025e-14
             0.833055                4.71447e-11         6.18194e-14
             0.833288                4.79795e-11         6.12298e-14
             0.833521                4.54667e-11         5.90107e-14
             0.833754                4.50989e-11         5.96459e-14
             0.833987                4.77379e-11         6.31107e-14
             0.834219                5.00210e-11         6.66241e-14
             0.834452                5.04326e-11         6.49454e-14
             0.834685                4.89773e-11         6.16564e-14
             0.834918                4.91416e-11         6.11761e-14
             0.835150                5.10779e-11         6.32260e-14
             0.835383                5.24388e-11         6.64455e-14
             0.835616                5.22083e-11         6.75402e-14
             0.835849                5.08071e-11         6.56043e-14
             0.836081                4.93582e-11         6.50125e-14
             0.836314                4.98094e-11         6.25228e-14
             0.836547                5.13511e-11         6.45371e-14
             0.836779                5.17774e-11         6.38552e-14
             0.837012                5.20453e-11         6.52777e-14
             0.837245                5.18541e-11         6.70054e-14
             0.837477                4.99853e-11         6.38612e-14
             0.837710                4.91614e-11         6.14027e-14
             0.837943                5.03246e-11         6.18541e-14
             0.838175                5.21665e-11         6.34683e-14
             0.838408                5.24254e-11         6.45052e-14
             0.838641                5.17123e-11         6.51599e-14
             0.838873                4.90031e-11         6.32032e-14
             0.839106                4.75984e-11         6.08281e-14
             0.839338                4.78832e-11         5.96065e-14
             0.839571                4.88505e-11         5.97345e-14
             0.839804                5.07369e-11         6.23941e-14
             0.840036                5.22099e-11         6.40646e-14
             0.840269                5.26689e-11         6.58702e-14
             0.840501                5.26676e-11         6.52698e-14
             0.840734                5.25428e-11         6.35048e-14
             0.840966                5.24419e-11         6.32185e-14
             0.841199                5.12821e-11         6.19290e-14
             0.841431                4.87686e-11         6.03467e-14
             0.841664                4.87456e-11         6.14796e-14
             0.841897                5.06248e-11         6.42057e-14
             0.842129                5.18076e-11         6.36753e-14
             0.842362                5.23246e-11         6.48984e-14
             0.842594                5.24699e-11         6.22885e-14
             0.842827                5.22492e-11         6.25723e-14
             0.843059                5.26745e-11         6.48806e-14
             0.843292                5.29123e-11         6.49386e-14
             0.843524                5.13728e-11         6.36767e-14
             0.843757                4.86157e-11         6.01805e-14
             0.843989                4.67610e-11         5.79570e-14
             0.844222                4.87400e-11         5.95902e-14
             0.844454                5.12081e-11         6.34467e-14
             0.844686                4.91948e-11         6.18761e-14
             0.844919                4.77002e-11         6.13264e-14
             0.845151                5.08038e-11         6.33358e-14
             0.845384                5.32215e-11         6.36447e-14
             0.845616                5.36986e-11         6.32171e-14
             0.845849                5.36196e-11         6.28091e-14
             0.846081                5.32110e-11         6.29542e-14
             0.846313                5.28639e-11         6.35056e-14
             0.846546                5.16659e-11         6.37419e-14
             0.846778                4.83430e-11         5.98296e-14
             0.847011                4.55298e-11         5.63182e-14
             0.847243                4.77201e-11         5.76756e-14
             0.847475                5.12718e-11         6.06101e-14
             0.847708                5.27385e-11         6.24629e-14
             0.847940                5.34109e-11         6.41076e-14
             0.848172                5.32738e-11         6.38192e-14
             0.848405                5.31601e-11         6.26929e-14
             0.848637                5.30938e-11         6.17054e-14
             0.848869                5.29328e-11         6.10181e-14
             0.849102                5.25071e-11         6.10716e-14
             0.849334                5.15266e-11         6.12905e-14
             0.849566                4.90461e-11         6.03893e-14
             0.849799                4.12833e-11         5.31511e-14
             0.850031                3.24727e-11         4.50896e-14
             0.850263                3.42705e-11         4.65992e-14
             0.850496                4.18701e-11         5.27900e-14
             0.850728                4.70713e-11         5.73610e-14
             0.850960                5.03694e-11         6.06449e-14
             0.851192                5.15549e-11         6.24397e-14
             0.851425                5.06175e-11         6.02687e-14
             0.851657                4.91063e-11         5.81544e-14
             0.851889                5.03853e-11         5.84359e-14
             0.852121                5.23127e-11         5.98823e-14
             0.852354                5.26959e-11         6.08249e-14
             0.852586                5.20922e-11         6.10170e-14
             0.852818                5.08625e-11         6.01728e-14
             0.853050                5.02937e-11         5.88830e-14
             0.853283                4.95965e-11         5.77999e-14
             0.853515                4.79003e-11         5.67927e-14
             0.853747                4.34414e-11         5.36865e-14
             0.853979                3.68759e-11         4.89252e-14
             0.854211                2.88605e-11         4.27669e-14
             0.854444                2.24074e-11         3.88141e-14
             0.854676                2.45504e-11         3.84116e-14
             0.854908                3.25712e-11         4.47740e-14
             0.855140                3.96478e-11         5.03651e-14
             0.855372                4.48612e-11         5.47628e-14
             0.855604                4.75126e-11         5.75088e-14
             0.855837                4.77039e-11         5.83633e-14
             0.856069                4.88742e-11         6.07044e-14
             0.856301                5.08514e-11         5.86782e-14
             0.856533                5.15655e-11         5.82713e-14
             0.856765                5.16006e-11         5.82358e-14
             0.856997                5.16468e-11         5.85014e-14
             0.857229                5.18233e-11         5.94904e-14
             0.857461                5.21968e-11         5.99240e-14
             0.857693                5.24264e-11         6.24022e-14
             0.857926                5.29869e-11         5.95357e-14
             0.858158                5.29909e-11         5.93091e-14
             0.858390                5.25457e-11         5.92589e-14
             0.858622                5.15973e-11         5.90871e-14
             0.858854                5.17695e-11         6.01026e-14
             0.859086                5.23301e-11         6.09502e-14
             0.859318                5.22347e-11         5.99969e-14
             0.859550                5.07593e-11         5.83388e-14
             0.859782                4.83580e-11         5.62796e-14
             0.860014                4.61024e-11         5.43956e-14
             0.860246                4.77099e-11         5.60724e-14
             0.860478                5.07603e-11         5.90719e-14
             0.860710                5.18459e-11         5.98712e-14
             0.860942                5.20602e-11         5.94304e-14
             0.861174                5.14181e-11         5.85351e-14
             0.861406                5.05786e-11         5.77937e-14
             0.861638                5.09091e-11         5.75383e-14
             0.861870                5.18766e-11         5.88612e-14
             0.862102                5.16492e-11         5.86655e-14
             0.862334                5.08371e-11         5.74317e-14
             0.862566                5.07365e-11         5.65462e-14
             0.862798                5.14182e-11         5.67247e-14
             0.863030                5.11983e-11         5.62982e-14
             0.863262                5.13512e-11         5.68814e-14
             0.863494                5.18478e-11         5.77344e-14
             0.863726                5.23909e-11         5.85304e-14
             0.863958                5.27347e-11         5.83151e-14
             0.864190                5.27316e-11         5.77852e-14
             0.864422                5.26084e-11         5.76157e-14
             0.864654                5.22387e-11         5.75675e-14
             0.864886                5.08536e-11         5.65820e-14
             0.865117                4.95475e-11         5.67481e-14
             0.865349                4.97714e-11         5.72068e-14
             0.865581                4.91474e-11         5.62785e-14
             0.865813                4.57008e-11         5.41340e-14
             0.866045                4.01448e-11         4.87342e-14
             0.866277                3.10971e-11         4.14816e-14
             0.866509                2.57347e-11         3.73033e-14
             0.866741                3.15249e-11         4.23295e-14
             0.866973                4.06635e-11         5.08728e-14
             0.867204                4.52774e-11         5.34748e-14
             0.867436                4.76976e-11         5.50525e-14
             0.867668                4.91267e-11         5.60994e-14
             0.867900                5.03787e-11         5.72553e-14
             0.868132                4.92192e-11         5.66536e-14
             0.868364                4.91242e-11         5.69197e-14
             0.868596                5.07206e-11         5.76004e-14
             0.868827                5.00809e-11         5.67782e-14
             0.869059                4.75403e-11         5.38235e-14
             0.869291                4.93398e-11         5.50832e-14
             0.869523                5.08279e-11         5.65712e-14
             0.869755                5.07229e-11         5.59953e-14
             0.869986                5.18621e-11         5.73999e-14
             0.870218                5.22638e-11         5.72324e-14
             0.870450                5.17558e-11         5.64279e-14
             0.870682                5.19806e-11         5.62456e-14
             0.870914                5.28375e-11         5.66003e-14
             0.871145                5.18483e-11         5.61412e-14
             0.871377                5.03422e-11         5.51619e-14
             0.871609                5.08555e-11         5.57992e-14
             0.871841                5.15927e-11         5.60781e-14
             0.872072                5.16004e-11         5.61319e-14
             0.872304                5.26397e-11         5.66830e-14
             0.872536                5.37627e-11         5.75695e-14
             0.872768                5.33132e-11         5.75299e-14
             0.872999                5.18627e-11         5.72149e-14
             0.873231                5.23125e-11         5.78933e-14
             0.873463                5.34464e-11         5.89058e-14
             0.873694                5.24796e-11         5.81358e-14
             0.873926                5.18151e-11         5.77375e-14
             0.874158                5.25740e-11         5.83461e-14
             0.874390                5.17543e-11         5.77766e-14
             0.874621                5.16280e-11         5.82175e-14
             0.874853                5.15689e-11         5.82436e-14
             0.875085                4.83305e-11         5.51829e-14
             0.875316                4.51261e-11         5.24154e-14
             0.875548                4.75847e-11         5.41994e-14
             0.875780                5.05936e-11         5.66790e-14
             0.876011                5.18043e-11         5.78288e-14
             0.876243                5.27689e-11         5.89453e-14
             0.876475                5.27251e-11         5.90860e-14
             0.876706                5.21414e-11         5.82674e-14
             0.876938                5.30719e-11         5.86567e-14
             0.877170                5.37972e-11         5.88822e-14
             0.877401                5.27840e-11         6.00663e-14
             0.877633                5.26547e-11         5.79896e-14
             0.877864                5.36671e-11         6.48241e-14
             0.878096                5.40121e-11         5.85016e-14
             0.878328                5.37827e-11         5.77137e-14
             0.878559                5.37332e-11         5.73774e-14
             0.878791                5.40558e-11         5.71990e-14
             0.879022                5.37531e-11         5.70044e-14
             0.879254                5.23883e-11         5.61713e-14
             0.879486                5.13307e-11         5.56017e-14
             0.879717                5.23042e-11         5.62944e-14
             0.879949                5.36783e-11         5.72442e-14
             0.880180                5.43628e-11         5.72143e-14
             0.880412                5.42775e-11         5.69691e-14
             0.880644                5.20928e-11         5.55249e-14
             0.880875                4.83627e-11         5.38003e-14
             0.881107                4.92120e-11         5.36911e-14
             0.881338                5.24007e-11         5.62713e-14
             0.881570                5.37453e-11         5.68419e-14
             0.881801                5.41021e-11         5.70099e-14
             0.882033                5.41193e-11         5.76204e-14
             0.882264                5.37148e-11         5.68807e-14
             0.882496                5.06546e-11         5.46089e-14
             0.882727                4.95851e-11         5.42749e-14
             0.882959                5.17387e-11         5.59337e-14
             0.883190                5.37945e-11         5.73804e-14
             0.883422                5.40291e-11         5.71368e-14
             0.883653                5.39035e-11         5.72156e-14
             0.883885                5.27904e-11         5.91923e-14
             0.884116                5.19626e-11         5.62888e-14
             0.884348                5.29343e-11         5.72037e-14
             0.884579                5.38730e-11         5.78260e-14
             0.884811                5.34051e-11         5.77186e-14
             0.885042                5.32741e-11         5.75872e-14
             0.885274                5.39758e-11         5.79657e-14
             0.885505                5.40322e-11         5.81654e-14
             0.885737                5.38222e-11         5.81943e-14
             0.885968                5.27981e-11         5.78276e-14
             0.886200                5.07636e-11         5.60905e-14
             0.886431                4.68960e-11         5.27163e-14
             0.886663                4.67997e-11         5.24416e-14
             0.886894                4.87842e-11         5.40388e-14
             0.887125                5.12209e-11         5.59515e-14
             0.887357                5.27463e-11         5.74452e-14
             0.887588                5.25147e-11         5.74544e-14
             0.887820                5.26460e-11         5.73642e-14
             0.888051                5.33159e-11         5.78108e-14
             0.888283                5.29828e-11         5.72239e-14
             0.888514                5.24728e-11         5.68006e-14
             0.888745                5.28550e-11         5.71847e-14
             0.888977                5.40235e-11         5.82610e-14
             0.889208                5.33864e-11         5.80937e-14
             0.889440                5.26187e-11         5.73860e-14
             0.889671                5.32053e-11         5.78018e-14
             0.889902                5.41466e-11         5.78702e-14
             0.890134                5.40030e-11         5.74423e-14
             0.890365                5.40225e-11         5.76362e-14
             0.890596                5.39614e-11         5.81172e-14
             0.890828                5.41109e-11         5.82235e-14
             0.891059                5.35397e-11         5.76145e-14
             0.891290                4.86099e-11         5.39254e-14
             0.891522                4.70769e-11         5.38619e-14
             0.891753                5.05854e-11         5.96253e-14
             0.891985                5.35041e-11         6.26272e-14
             0.892216                5.35403e-11         6.10906e-14
             0.892447                5.33197e-11         6.06215e-14
             0.892678                5.08829e-11         5.56453e-14
             0.892910                4.57871e-11         5.11251e-14
             0.893141                4.69810e-11         5.20282e-14
             0.893372                5.21082e-11         5.63903e-14
             0.893604                5.41570e-11         5.80253e-14
             0.893835                5.43660e-11         5.81641e-14
             0.894066                5.43995e-11         5.80231e-14
             0.894298                5.42479e-11         5.81530e-14
             0.894529                5.33627e-11         5.68599e-14
             0.894760                5.23820e-11         5.61135e-14
             0.894992                5.22760e-11         5.60133e-14
             0.895223                5.34446e-11         5.72458e-14
             0.895454                5.42080e-11         5.77295e-14
             0.895685                5.44831e-11         5.88232e-14
             0.895917                5.46901e-11         5.96101e-14
             0.896148                5.44522e-11         5.88623e-14
             0.896379                5.38919e-11         5.76358e-14
             0.896610                5.32805e-11         5.82788e-14
             0.896842                5.28412e-11         5.86972e-14
             0.897073                5.32487e-11         5.90705e-14
             0.897304                5.38610e-11         5.99496e-14
             0.897536                5.35087e-11         6.29288e-14
             0.897767                5.27529e-11         6.56266e-14
             0.897998                5.20496e-11         6.27108e-14
             0.898229                5.18074e-11         5.97217e-14
             0.898460                5.29351e-11         6.13342e-14
             0.898692                5.42524e-11         6.02992e-14
             0.898923                5.42512e-11         6.07091e-14
             0.899154                5.39081e-11         6.33250e-14
             0.899385                5.36733e-11         6.52121e-14
             0.899616                5.45340e-11         6.53049e-14
             0.899848                5.46454e-11         6.36832e-14
             0.900079                5.19765e-11         5.94386e-14
             0.900310                5.08251e-11         5.99716e-14
             0.900541                5.28998e-11         6.34352e-14
             0.900773                5.41825e-11         6.59766e-14
             0.901004                5.21341e-11         6.37866e-14
             0.901235                5.01979e-11         6.19723e-14
             0.901466                4.73711e-11         5.98835e-14
             0.901697                4.51279e-11         5.85969e-14
             0.901928                4.67620e-11         6.18480e-14
             0.902160                5.04800e-11         6.75404e-14
             0.902391                5.22621e-11         6.54882e-14
             0.902622                5.22864e-11         6.41339e-14
             0.902853                5.26013e-11         6.42930e-14
             0.903084                5.38265e-11         6.45179e-14
             0.903315                5.48633e-11         6.43012e-14
             0.903546                5.47884e-11         6.30204e-14
             0.903778                5.40843e-11         6.10822e-14
             0.904009                5.40147e-11         6.09793e-14
             0.904240                5.43133e-11         6.01784e-14
             0.904471                5.42780e-11         6.01287e-14
             0.904702                5.43217e-11         6.04263e-14
             0.904933                5.45524e-11         6.05375e-14
             0.905164                5.41843e-11         6.02697e-14
             0.905396                5.40206e-11         6.12661e-14
             0.905627                5.41587e-11         6.12642e-14
             0.905858                5.43371e-11         6.17575e-14
             0.906089                5.16457e-11         5.90092e-14
             0.906320                4.31784e-11         5.21262e-14
             0.906551                4.25455e-11         5.20635e-14
             0.906782                5.00495e-11         5.89164e-14
             0.907013                5.41229e-11         6.21092e-14
             0.907244                5.41172e-11         6.26225e-14
             0.907475                5.36252e-11         6.32340e-14
             0.907706                5.27123e-11         6.33296e-14
             0.907938                4.81814e-11         5.77731e-14
             0.908169                4.68157e-11         5.64043e-14
             0.908400                5.02036e-11         6.02940e-14
             0.908631                5.36215e-11         6.34329e-14
             0.908862                5.15527e-11         6.07825e-14
             0.909093                4.81484e-11         5.90939e-14
             0.909324                4.93398e-11         6.24872e-14
             0.909555                4.68795e-11         5.71728e-14
             0.909786                4.53164e-11         5.61671e-14
             0.910017                5.01050e-11         5.98373e-14
             0.910248                5.29990e-11         6.23777e-14
             0.910479                5.34702e-11         6.34427e-14
             0.910710                5.42931e-11         6.31935e-14
             0.910941                5.36258e-11         6.27551e-14
             0.911172                4.99249e-11         6.00101e-14
             0.911403                4.62848e-11         5.61803e-14
             0.911634                4.88044e-11         5.68505e-14
             0.911865                5.20501e-11         5.98326e-14
             0.912096                5.16360e-11         6.11425e-14
             0.912327                5.22754e-11         6.25701e-14
             0.912558                5.37966e-11         6.28609e-14
             0.912789                5.40021e-11         6.14750e-14
             0.913020                5.37685e-11         6.11660e-14
             0.913251                5.30776e-11         6.27643e-14
             0.913482                5.32302e-11         6.40979e-14
             0.913713                5.36870e-11         6.44462e-14
             0.913944                5.31767e-11         6.48594e-14
             0.914175                5.32439e-11         6.64997e-14
             0.914406                5.34305e-11         6.31666e-14
             0.914637                5.28845e-11         6.15673e-14
             0.914868                5.26393e-11         6.09447e-14
             0.915099                5.30038e-11         6.16972e-14
             0.915330                5.34517e-11         6.23586e-14
             0.915561                5.30331e-11         6.32752e-14
             0.915792                5.26144e-11         6.46780e-14
             0.916023                5.34501e-11         6.65785e-14
             0.916254                5.39055e-11         6.46638e-14
             0.916485                5.34762e-11         6.28925e-14
             0.916716                5.32472e-11         6.18298e-14
             0.916947                5.31308e-11         6.18196e-14
             0.917178                5.25865e-11         6.15609e-14
             0.917409                5.21251e-11         6.15109e-14
             0.917640                5.17784e-11         6.24961e-14
             0.917871                5.16375e-11         6.42482e-14
             0.918102                5.21768e-11         6.37715e-14
             0.918333                5.24865e-11         6.30259e-14
             0.918564                5.25199e-11         6.18427e-14
             0.918794                5.24623e-11         6.30443e-14
             0.919025                5.23543e-11         6.27310e-14
             0.919256                5.28143e-11         6.26285e-14
             0.919487                5.24042e-11         6.20367e-14
             0.919718                5.25327e-11         6.40116e-14
             0.919949                5.26092e-11         6.37129e-14
             0.920180                5.27221e-11         6.39449e-14
             0.920411                5.29673e-11         6.31777e-14
             0.920642                5.28507e-11         6.35222e-14
             0.920873                5.27426e-11         6.35528e-14
             0.921104                5.19229e-11         6.37584e-14
             0.921335                4.71048e-11         5.97540e-14
             0.921565                4.41000e-11         6.03942e-14
             0.921796                4.61877e-11         5.99025e-14
             0.922027                4.72419e-11         6.27128e-14
             0.922258                4.97840e-11         6.56348e-14
             0.922489                5.24516e-11         6.88283e-14
             0.922720                4.98736e-11         6.63617e-14
             0.922951                4.21447e-11         5.93986e-14
             0.923182                4.03807e-11         5.74069e-14
             0.923412                4.62161e-11         6.40531e-14
             0.923643                5.00801e-11         6.73426e-14
             0.923874                4.68297e-11         6.42449e-14
             0.924105                4.65411e-11         6.29561e-14
             0.924336                4.97978e-11         6.58743e-14
             0.924567                4.91543e-11         6.50103e-14
             0.924798                4.92718e-11         6.43886e-14
             0.925028                5.18122e-11         6.62853e-14
             0.925259                5.24495e-11         6.69684e-14
             0.925490                5.08980e-11         6.40089e-14
             0.925721                4.98332e-11         6.36158e-14
             0.925952                5.00182e-11         6.34322e-14
             0.926183                5.01445e-11         6.34363e-14
